Order_ID;Customer_ID;Product_ID;Order_Date;Qty;Discount;Channel;Campaign
O05297;C0171;P297;2024-10-13;1;0,17;Shopee;None
O05298;C0833;P133;2025-10-28;5;0,19;App;None
O05299;C0226;P015;2024-05-19;1;0,38;Shopee;Ramadhan
O05300;C0266;P177;2024-10-20;5;0,14;Website;None
O05301;C0445;P134;2024-04-10;5;0,37;Website;None
O05302;C0330;P143;2024-11-04;4;0,05;Shopee;None
O05303;C0497;P001;2025-10-08;2;0,23;App;12.12
O05304;C0831;P281;2024-08-29;3;0,38;Website;Ramadhan
O05305;C0372;P199;2025-12-18;4;0,24;Website;None
O05306;C0214;P097;2025-09-30;5;0,3;Shopee;Ramadhan
O05307;C0909;P243;2024-06-15;5;0,37;App;11.11
O05308;C0379;P055;2025-12-23;2;0,02;Tokopedia;11.11
O05309;C0095;P052;2024-09-16;5;0,23;Shopee;Ramadhan
O05310;C0124;P256;2025-12-25;1;0,12;Shopee;11.11
O05311;C0031;P061;2024-08-05;2;0,16;Website;Ramadhan
O05312;C0858;P167;2025-03-22;3;0,3;Tokopedia;11.11
O05313;C0753;P114;2025-02-09;3;0,37;Shopee;11.11
O05314;C0291;P270;2025-08-23;1;0,02;App;12.12
O05315;C0693;P077;2024-03-12;3;0,04;Tokopedia;None
O05316;C0988;P170;2024-09-17;1;0,35;Shopee;11.11
O05317;C0567;P115;2025-01-03;3;0,17;App;12.12
O05318;C0325;P021;2024-03-17;1;0,4;Website;None
O05319;C0488;P097;2025-10-08;2;0,28;Shopee;12.12
O05320;C0388;P124;2025-02-16;1;0,13;Website;12.12
O05321;C0887;P213;2024-08-13;1;0,28;Shopee;Ramadhan
O05322;C0089;P053;2025-09-07;2;0,12;Website;None
O05323;C0647;P048;2024-01-11;2;0,09;Tokopedia;11.11
O05324;C0712;P182;2025-12-15;3;0,32;Tokopedia;12.12
O05325;C0519;P100;2024-11-14;3;0,24;Shopee;11.11
O05326;C0815;P153;2025-07-11;2;0,12;Website;12.12
O05327;C0427;P089;2024-08-07;2;0,21;Tokopedia;11.11
O05328;C0721;P094;2024-08-09;2;0,22;Shopee;12.12
O05329;C0414;P165;2024-08-31;3;0,09;Website;12.12
O05330;C0154;P299;2025-05-13;4;0,18;Tokopedia;11.11
O05331;C0786;P290;2024-10-14;2;0,38;Website;Ramadhan
O05332;C0551;P164;2024-05-06;4;0,29;Tokopedia;11.11
O05333;C0164;P269;2025-04-04;1;0,13;Tokopedia;12.12
O05334;C0341;P092;2024-02-22;1;0,36;Website;Ramadhan
O05335;C0379;P203;2024-01-07;5;0,07;App;Ramadhan
O05336;C0274;P082;2024-11-25;5;0,13;Website;None
O05337;C0838;P244;2024-07-07;4;0,01;Tokopedia;None
O05338;C0062;P092;2024-09-18;3;0,2;Shopee;Ramadhan
O05339;C0626;P108;2024-06-04;4;0,19;App;11.11
O05340;C0608;P257;2025-06-18;3;0,4;App;11.11
O05341;C0927;P081;2024-08-01;5;0,3;Tokopedia;None
O05342;C0887;P200;2024-10-20;1;0,33;App;11.11
O05343;C0880;P157;2025-04-07;1;0,07;App;None
O05344;C0831;P286;2024-10-12;5;0,05;Website;Ramadhan
O05345;C0329;P007;2024-03-19;2;0,03;Shopee;Ramadhan
O05346;C0794;P045;2024-06-07;1;0,21;Tokopedia;None
O05347;C0683;P074;2025-08-03;5;0,24;Website;11.11
O05348;C0550;P202;2024-12-24;5;0,16;Shopee;None
O05349;C0007;P103;2025-07-08;2;0,22;Website;None
O05350;C0653;P139;2024-06-28;4;0,33;App;Ramadhan
O05351;C0515;P088;2025-10-15;5;0,38;App;None
O05352;C0985;P061;2024-10-20;4;0,05;Shopee;12.12
O05353;C0860;P298;2024-12-14;4;0,16;Website;Ramadhan
O05354;C0738;P101;2024-05-18;1;0,2;App;Ramadhan
O05355;C0138;P015;2025-09-12;5;0,34;Shopee;11.11
O05356;C0533;P213;2024-01-22;4;0,06;Tokopedia;Ramadhan
O05357;C0842;P214;2025-10-26;3;0,19;Website;Ramadhan
O05358;C0524;P223;2024-07-30;4;0,4;Shopee;Ramadhan
O05359;C0468;P271;2024-12-14;2;0,16;Tokopedia;12.12
O05360;C0375;P211;2025-01-25;3;0,13;Shopee;11.11
O05361;C0726;P193;2024-06-19;5;0,27;App;11.11
O05362;C0316;P102;2024-05-27;4;0,12;Website;11.11
O05363;C0037;P173;2025-12-19;5;0,24;Website;11.11
O05364;C0167;P049;2025-05-23;2;0,3;Shopee;Ramadhan
O05365;C0203;P093;2024-08-23;3;0,34;App;12.12
O05366;C0532;P250;2025-10-13;4;0,16;App;11.11
O05367;C0531;P219;2025-02-20;4;0,35;App;11.11
O05368;C0263;P142;2025-09-21;1;0,28;Website;None
O05369;C0104;P258;2024-07-28;1;0,27;Shopee;12.12
O05370;C0074;P040;2025-06-23;3;0,08;Tokopedia;11.11
O05371;C0051;P014;2025-03-02;5;0,07;Tokopedia;11.11
O05372;C0390;P267;2025-03-20;3;0,32;Shopee;11.11
O05373;C0657;P216;2025-06-07;5;0,17;App;12.12
O05374;C0544;P121;2025-07-27;3;0,09;Tokopedia;Ramadhan
O05375;C0312;P087;2025-10-19;4;0,35;Tokopedia;11.11
O05376;C0483;P058;2024-12-08;1;0,25;App;11.11
O05377;C0019;P145;2024-01-11;3;0,38;Tokopedia;11.11
O05378;C0724;P134;2025-03-11;3;0,3;Website;12.12
O05379;C0059;P116;2025-01-23;4;0,32;Shopee;None
O05380;C0491;P180;2024-11-27;5;0,13;App;None
O05381;C0560;P137;2025-08-15;1;0,35;Shopee;Ramadhan
O05382;C0860;P006;2025-04-10;1;0,37;Tokopedia;11.11
O05383;C0846;P105;2025-07-13;4;0,27;Tokopedia;11.11
O05384;C0258;P280;2024-01-09;2;0,04;Tokopedia;11.11
O05385;C0101;P018;2024-10-05;1;0,4;App;12.12
O05386;C0927;P137;2025-09-30;4;0,1;Tokopedia;None
O05387;C0591;P099;2024-09-23;5;0,29;Website;Ramadhan
O05388;C0226;P159;2024-02-27;4;0,01;Shopee;None
O05389;C0361;P155;2025-10-26;4;0,07;App;12.12
O05390;C0754;P256;2025-07-28;4;0,23;App;11.11
O05391;C0309;P228;2024-09-09;4;0,22;Tokopedia;None
O05392;C0109;P171;2025-02-05;2;0,26;Website;12.12
O05393;C0171;P097;2025-12-20;5;0,29;Shopee;None
O05394;C0609;P169;2024-07-15;2;0,13;App;12.12
O05395;C0101;P214;2025-08-29;2;0,12;Shopee;11.11
O05396;C0611;P194;2025-06-20;3;0,31;Shopee;None
O05397;C0346;P093;2024-02-17;4;0,01;App;12.12
O05398;C0495;P166;2024-11-02;5;0,11;Tokopedia;12.12
O05399;C0367;P166;2024-07-17;1;0,29;Shopee;11.11
O05400;C0012;P196;2025-05-28;4;0,29;Website;None
O05401;C0879;P268;2025-10-04;3;0,32;App;12.12
O05402;C0010;P232;2025-12-11;4;0,4;Tokopedia;None
O05403;C0776;P007;2024-11-26;3;0,01;App;None
O05404;C0949;P116;2024-03-07;1;0,11;App;Ramadhan
O05405;C0341;P175;2025-02-15;2;0,12;Shopee;11.11
O05406;C0642;P053;2025-12-10;3;0,2;App;12.12
O05407;C0382;P082;2024-07-29;3;0,27;Shopee;11.11
O05408;C0032;P206;2024-11-13;2;0,1;Shopee;11.11
O05409;C0550;P059;2024-06-08;1;0,14;Tokopedia;Ramadhan
O05410;C0288;P077;2025-04-22;2;0,05;Shopee;None
O05411;C0934;P071;2025-01-17;5;0,08;Shopee;11.11
O05412;C0201;P121;2024-05-12;5;0,22;Tokopedia;Ramadhan
O05413;C0002;P207;2025-06-15;2;0,34;Tokopedia;Ramadhan
O05414;C0662;P105;2024-04-21;1;0,36;App;12.12
O05415;C0742;P230;2024-05-17;2;0,19;Website;11.11
O05416;C0714;P028;2025-08-30;1;0,16;Tokopedia;11.11
O05417;C0032;P185;2025-10-19;5;0,23;Tokopedia;12.12
O05418;C0647;P002;2025-05-22;3;0,35;Shopee;12.12
O05419;C0006;P103;2025-02-23;4;0,04;Shopee;11.11
O05420;C0574;P270;2024-08-01;1;0,12;App;Ramadhan
O05421;C0170;P138;2024-11-18;5;0,38;App;Ramadhan
O05422;C0239;P185;2024-12-25;3;0,05;Shopee;11.11
O05423;C0877;P127;2025-03-21;4;0,32;Tokopedia;12.12
O05424;C0983;P105;2025-04-21;5;0,31;Shopee;11.11
O05425;C0017;P194;2024-05-09;2;0,03;App;12.12
O05426;C0605;P270;2024-07-31;4;0,39;App;Ramadhan
O05427;C0384;P010;2024-11-29;5;0,22;Tokopedia;12.12
O05428;C0351;P110;2025-05-26;2;0,25;Shopee;11.11
O05429;C0564;P188;2024-02-16;2;0,17;Tokopedia;11.11
O05430;C0503;P163;2025-02-21;4;0,36;Website;11.11
O05431;C0849;P243;2025-04-01;4;0,15;Website;None
O05432;C0293;P300;2025-09-18;2;0,35;Tokopedia;11.11
O05433;C0086;P289;2024-04-21;5;0,21;Website;None
O05434;C0731;P263;2024-02-24;3;0,1;Tokopedia;None
O05435;C0713;P035;2025-05-18;1;0,27;Shopee;12.12
O05436;C0396;P021;2025-09-04;3;0,11;Tokopedia;11.11
O05437;C0571;P014;2024-11-18;4;0,39;Tokopedia;11.11
O05438;C0178;P271;2025-11-29;3;0,23;App;12.12
O05439;C0487;P050;2025-06-15;2;0,2;Website;Ramadhan
O05440;C0002;P094;2025-07-24;5;0,27;Website;11.11
O05441;C0434;P036;2025-05-25;3;0,3;Shopee;Ramadhan
O05442;C0029;P104;2024-02-12;3;0,18;App;None
O05443;C0343;P272;2025-10-13;4;0,34;Website;12.12
O05444;C0379;P225;2025-08-01;5;0,25;Tokopedia;None
O05445;C0093;P085;2024-12-05;3;0,16;Tokopedia;12.12
O05446;C0832;P075;2025-04-05;3;0,11;Website;None
O05447;C0256;P137;2024-02-22;5;0,11;Website;None
O05448;C0565;P119;2025-07-16;1;0,1;Website;None
O05449;C0467;P289;2024-05-05;5;0,29;Website;11.11
O05450;C0343;P188;2025-05-07;3;0,26;Shopee;12.12
O05451;C0463;P147;2025-09-22;4;0,17;App;11.11
O05452;C0977;P221;2025-10-16;5;0,32;Tokopedia;Ramadhan
O05453;C0379;P111;2024-06-02;3;0,26;Shopee;11.11
O05454;C0969;P065;2025-04-20;5;0,22;Tokopedia;None
O05455;C0948;P065;2024-10-18;5;0,33;Shopee;12.12
O05456;C0213;P279;2024-09-01;2;0,08;App;12.12
O05457;C0920;P092;2024-03-17;2;0,28;Tokopedia;11.11
O05458;C0062;P059;2024-11-02;3;0,14;App;12.12
O05459;C0463;P286;2024-08-26;3;0,37;Website;11.11
O05460;C0225;P100;2024-04-26;2;0,26;Website;None
O05461;C0958;P285;2024-12-18;3;0,29;Website;11.11
O05462;C0449;P153;2024-05-04;2;0,17;Website;12.12
O05463;C0135;P208;2025-08-02;5;0,38;Tokopedia;Ramadhan
O05464;C0391;P090;2025-04-21;2;0,38;Shopee;Ramadhan
O05465;C0740;P213;2025-07-08;4;0,16;Tokopedia;11.11
O05466;C0429;P029;2024-07-21;3;0,08;App;None
O05467;C0487;P227;2025-07-12;5;0,16;Website;11.11
O05468;C0585;P214;2024-12-07;5;0,28;Shopee;Ramadhan
O05469;C0019;P071;2025-06-20;3;0,33;Tokopedia;11.11
O05470;C0843;P157;2024-06-20;5;0,14;App;11.11
O05471;C0889;P218;2024-05-29;1;0,23;Website;None
O05472;C0887;P098;2025-05-30;2;0,22;Website;None
O05473;C0324;P029;2025-04-28;2;0,39;Tokopedia;12.12
O05474;C0959;P056;2025-02-28;4;0,01;App;12.12
O05475;C0313;P088;2024-07-05;2;0,26;Shopee;Ramadhan
O05476;C0435;P205;2024-05-04;2;0,34;Shopee;Ramadhan
O05477;C0453;P299;2024-02-01;1;0,31;Website;None
O05478;C0506;P269;2025-04-28;5;0,32;App;None
O05479;C0974;P223;2025-04-15;4;0,29;Shopee;11.11
O05480;C0774;P145;2025-12-09;5;0,39;Tokopedia;11.11
O05481;C0608;P130;2024-01-30;4;0,26;App;12.12
O05482;C0703;P300;2025-05-26;2;0,15;App;11.11
O05483;C0215;P199;2024-11-20;5;0,02;Shopee;None
O05484;C0296;P173;2025-08-30;3;0,19;Shopee;11.11
O05485;C0897;P229;2024-09-03;2;0,18;Shopee;12.12
O05486;C0447;P195;2024-02-18;4;0,33;App;None
O05487;C0503;P051;2025-11-29;4;0,24;Shopee;None
O05488;C0252;P010;2025-06-22;4;0,01;Tokopedia;12.12
O05489;C0691;P020;2024-07-06;1;0,02;Shopee;None
O05490;C0196;P221;2024-01-26;5;0,05;App;11.11
O05491;C0505;P006;2024-12-27;4;0,25;Website;12.12
O05492;C0685;P015;2025-07-18;2;0,05;Website;11.11
O05493;C0740;P067;2025-07-19;5;0,34;Website;12.12
O05494;C0305;P123;2025-03-12;5;0,36;App;12.12
O05495;C0138;P032;2025-06-22;4;0,24;Website;Ramadhan
O05496;C0335;P078;2025-03-06;4;0,12;Shopee;Ramadhan
O05497;C0055;P035;2024-03-04;1;0,13;App;Ramadhan
O05498;C0366;P177;2025-05-23;3;0,32;App;None
O05499;C0680;P142;2025-12-14;1;0,06;App;None
O05500;C0543;P092;2025-07-28;1;0,05;Tokopedia;None
O05501;C0179;P045;2025-11-03;1;0,18;Tokopedia;Ramadhan
O05502;C0941;P189;2025-11-27;3;0,26;Tokopedia;11.11
O05503;C0854;P281;2024-02-03;1;0,07;Website;None
O05504;C0207;P012;2025-06-11;2;0,25;Tokopedia;11.11
O05505;C0059;P201;2024-10-16;5;0,35;Tokopedia;11.11
O05506;C0044;P223;2024-11-19;1;0,24;Shopee;None
O05507;C0404;P007;2024-09-18;4;0,13;App;Ramadhan
O05508;C0144;P165;2025-07-10;1;0,2;Website;12.12
O05509;C0447;P222;2024-01-20;5;0,03;App;Ramadhan
O05510;C0497;P045;2025-09-13;3;0,21;Tokopedia;Ramadhan
O05511;C0321;P001;2024-08-13;4;0,01;App;Ramadhan
O05512;C0903;P053;2024-03-19;5;0,23;App;12.12
O05513;C0949;P004;2024-12-11;3;0,05;Shopee;Ramadhan
O05514;C0968;P167;2024-03-06;2;0,39;Website;None
O05515;C0025;P073;2025-01-14;5;0,32;Website;Ramadhan
O05516;C0266;P276;2024-09-19;2;0,06;Shopee;12.12
O05517;C0624;P071;2025-03-21;1;0,15;Shopee;11.11
O05518;C0018;P068;2024-08-14;5;0,08;Tokopedia;None
O05519;C0030;P300;2024-01-16;5;0,3;App;None
O05520;C0769;P198;2024-09-12;2;0,36;Shopee;Ramadhan
O05521;C0645;P122;2025-12-05;4;0,02;Website;Ramadhan
O05522;C0286;P190;2024-06-21;5;0,15;Website;None
O05523;C0914;P253;2024-10-28;2;0,32;Tokopedia;None
O05524;C0564;P099;2024-08-06;4;0,04;Shopee;12.12
O05525;C0057;P039;2025-10-28;5;0,09;Shopee;Ramadhan
O05526;C0344;P262;2024-04-18;3;0,33;Shopee;12.12
O05527;C0024;P212;2024-01-29;1;0,34;Shopee;11.11
O05528;C0729;P166;2025-06-03;2;0,37;Tokopedia;12.12
O05529;C0973;P134;2024-03-04;1;0,29;App;12.12
O05530;C0834;P178;2024-01-27;1;0,14;App;Ramadhan
O05531;C0674;P216;2025-05-09;4;0,1;Website;Ramadhan
O05532;C0472;P176;2025-05-15;1;0,32;Website;None
O05533;C0767;P151;2025-02-11;1;0,08;App;Ramadhan
O05534;C0905;P115;2025-08-21;4;0,28;Shopee;None
O05535;C0248;P002;2025-12-05;4;0,14;Tokopedia;11.11
O05536;C0526;P205;2025-10-12;2;0,05;Tokopedia;11.11
O05537;C0546;P218;2025-04-02;2;0,22;Tokopedia;12.12
O05538;C0888;P190;2025-01-18;3;0,31;Website;Ramadhan
O05539;C0028;P161;2025-02-24;4;0,34;App;11.11
O05540;C0366;P093;2025-10-14;3;0,14;App;11.11
O05541;C0547;P093;2024-07-28;4;0,13;Shopee;None
O05542;C0533;P184;2024-10-06;5;0,31;Shopee;None
O05543;C0279;P089;2024-01-19;2;0,25;Tokopedia;None
O05544;C0431;P214;2024-05-14;5;0,13;Tokopedia;12.12
O05545;C0085;P221;2025-03-17;4;0,38;Website;None
O05546;C0315;P225;2024-11-29;5;0,11;App;11.11
O05547;C0523;P210;2025-12-06;2;0,35;Tokopedia;Ramadhan
O05548;C0202;P215;2024-03-03;3;0,33;Shopee;None
O05549;C0957;P149;2025-05-08;3;0,21;App;Ramadhan
O05550;C0734;P134;2024-09-27;5;0,07;Website;Ramadhan
O05551;C0100;P003;2025-09-11;1;0,17;Tokopedia;12.12
O05552;C0279;P296;2024-08-20;4;0,22;App;None
O05553;C0134;P038;2024-05-03;3;0,36;App;Ramadhan
O05554;C0432;P027;2025-11-26;5;0,29;Website;None
O05555;C0581;P043;2025-05-26;1;0,09;Tokopedia;11.11
O05556;C0472;P153;2025-08-30;2;0,27;Shopee;Ramadhan
O05557;C0161;P254;2024-02-24;4;0,25;Shopee;None
O05558;C0734;P246;2024-10-04;4;0,13;Shopee;None
O05559;C0495;P017;2024-06-25;4;0,12;App;Ramadhan
O05560;C0233;P221;2025-07-19;3;0,34;Tokopedia;None
O05561;C0513;P024;2024-04-11;4;0,04;Shopee;Ramadhan
O05562;C0234;P261;2025-05-13;3;0,28;Website;12.12
O05563;C0782;P235;2025-06-16;4;0,32;Website;12.12
O05564;C0507;P026;2024-08-22;5;0,15;Website;None
O05565;C0237;P290;2024-11-13;5;0,11;Shopee;11.11
O05566;C0371;P035;2025-07-03;1;0,06;Website;None
O05567;C0729;P113;2025-04-28;2;0,1;App;12.12
O05568;C0208;P275;2025-01-16;2;0,2;App;11.11
O05569;C0702;P257;2024-11-23;3;0,22;Shopee;12.12
O05570;C0607;P224;2025-05-26;3;0,37;Website;11.11
O05571;C0886;P097;2025-02-11;2;0,21;App;None
O05572;C0375;P235;2025-01-22;1;0,37;Shopee;None
O05573;C0533;P035;2024-04-10;1;0,14;App;12.12
O05574;C0620;P217;2024-07-31;5;0,01;App;12.12
O05575;C0944;P133;2024-01-20;3;0,01;Tokopedia;12.12
O05576;C0702;P013;2025-07-20;3;0,06;Website;12.12
O05577;C0926;P159;2024-10-16;2;0,12;Tokopedia;12.12
O05578;C0307;P291;2024-01-01;2;0,24;Shopee;12.12
O05579;C0160;P031;2024-04-01;5;0,17;Tokopedia;None
O05580;C0700;P045;2024-03-29;2;0,24;Website;Ramadhan
O05581;C0783;P289;2025-02-04;2;0,1;Website;11.11
O05582;C0115;P280;2025-06-27;4;0,24;Tokopedia;12.12
O05583;C0089;P259;2024-12-14;1;0,27;App;None
O05584;C0273;P085;2025-09-09;5;0,02;Shopee;Ramadhan
O05585;C0947;P062;2024-08-09;3;0,3;Website;12.12
O05586;C0431;P279;2025-01-22;2;0,13;App;None
O05587;C0442;P144;2025-01-03;4;0,39;Tokopedia;None
O05588;C0176;P007;2024-11-19;5;0,03;Shopee;None
O05589;C0720;P048;2024-04-06;4;0,24;App;None
O05590;C0447;P025;2025-09-04;4;0,1;Tokopedia;11.11
O05591;C0469;P286;2025-11-20;1;0,08;Website;12.12
O05592;C0730;P209;2024-07-21;3;0,06;Shopee;Ramadhan
O05593;C0254;P284;2025-02-25;2;0,37;App;Ramadhan
O05594;C0355;P006;2024-06-01;1;0,01;Tokopedia;11.11
O05595;C0661;P089;2024-02-21;4;0,15;Tokopedia;None
O05596;C0661;P092;2024-07-30;4;0,18;Website;None
O05597;C0239;P002;2024-07-02;3;0,05;Tokopedia;Ramadhan
O05598;C0435;P030;2024-11-21;4;0,2;Website;11.11
O05599;C0139;P249;2025-10-03;3;0,02;Tokopedia;11.11
O05600;C0703;P258;2025-02-14;3;0,4;Tokopedia;None
O05601;C0743;P029;2025-02-26;3;0,32;Shopee;12.12
O05602;C0338;P300;2024-06-11;1;0,12;Website;12.12
O05603;C0792;P277;2025-01-19;3;0,37;Shopee;11.11
O05604;C0032;P295;2024-09-22;5;0,15;Website;12.12
O05605;C0593;P135;2025-11-28;5;0,23;Website;11.11
O05606;C0715;P080;2024-10-05;4;0,09;Shopee;11.11
O05607;C0188;P261;2025-07-22;5;0,28;Tokopedia;Ramadhan
O05608;C0366;P253;2025-11-09;5;0,27;App;11.11
O05609;C0688;P089;2025-11-11;1;0,21;Website;11.11
O05610;C0658;P259;2024-06-20;5;0,13;Shopee;12.12
O05611;C0136;P087;2024-02-16;2;0,24;Website;11.11
O05612;C0378;P021;2024-06-21;4;0,15;App;None
O05613;C0046;P078;2025-03-04;2;0,29;Tokopedia;None
O05614;C0247;P268;2024-08-08;4;0,39;Website;Ramadhan
O05615;C0477;P191;2025-01-30;4;0,32;Website;Ramadhan
O05616;C0618;P207;2024-12-27;4;0,06;Website;12.12
O05617;C0790;P230;2024-01-12;3;0,3;Tokopedia;None
O05618;C0215;P084;2025-04-21;3;0,07;App;None
O05619;C0662;P025;2025-02-06;5;0,36;Shopee;12.12
O05620;C0823;P073;2024-11-17;4;0,32;Shopee;None
O05621;C0164;P146;2025-07-31;2;0,38;Website;Ramadhan
O05622;C0878;P126;2024-08-11;3;0,07;Shopee;None
O05623;C0640;P137;2024-01-22;3;0,2;Website;12.12
O05624;C0851;P280;2025-02-27;2;0,08;App;11.11
O05625;C0691;P144;2024-12-04;1;0,17;App;12.12
O05626;C0274;P032;2024-11-12;5;0,05;Tokopedia;None
O05627;C0135;P080;2024-05-22;2;0,21;Shopee;None
O05628;C0257;P066;2024-09-22;5;0,03;Website;12.12
O05629;C0055;P163;2024-06-05;3;0,25;Shopee;Ramadhan
O05630;C0537;P124;2024-11-06;1;0,02;Shopee;Ramadhan
O05631;C0431;P004;2025-10-11;2;0,23;App;12.12
O05632;C0210;P216;2025-12-03;2;0,17;App;None
O05633;C0040;P157;2025-12-29;2;0,14;Tokopedia;11.11
O05634;C0365;P240;2025-04-10;4;0,32;App;Ramadhan
O05635;C0183;P124;2025-07-06;1;0,12;Shopee;12.12
O05636;C0128;P005;2025-06-26;1;0,05;Tokopedia;Ramadhan
O05637;C0981;P065;2024-10-12;2;0,34;Website;12.12
O05638;C0121;P243;2025-02-11;2;0,39;Shopee;11.11
O05639;C0092;P153;2025-02-01;5;0,23;Shopee;Ramadhan
O05640;C0589;P035;2025-10-31;4;0,09;Tokopedia;11.11
O05641;C0980;P210;2024-08-03;1;0,19;Shopee;11.11
O05642;C0154;P186;2024-12-04;5;0,39;Website;Ramadhan
O05643;C0844;P072;2025-06-11;5;0,36;Website;12.12
O05644;C0809;P247;2025-11-11;5;0,13;Tokopedia;None
O05645;C0156;P069;2025-08-23;3;0,16;Shopee;11.11
O05646;C0939;P123;2025-04-06;2;0,38;Website;Ramadhan
O05647;C0793;P143;2024-05-27;3;0,23;Tokopedia;None
O05648;C0580;P087;2025-02-27;1;0,11;Shopee;12.12
O05649;C0101;P154;2025-11-07;5;0,2;Tokopedia;None
O05650;C0277;P165;2024-03-05;2;0,2;Tokopedia;Ramadhan
O05651;C0120;P152;2024-04-08;2;0,24;App;11.11
O05652;C0085;P150;2024-04-25;1;0,16;App;11.11
O05653;C0299;P053;2024-12-06;2;0,23;Shopee;11.11
O05654;C0605;P181;2024-08-25;2;0,09;App;Ramadhan
O05655;C0727;P025;2025-01-13;5;0,22;App;None
O05656;C0538;P247;2025-02-14;3;0,33;Tokopedia;None
O05657;C0350;P051;2025-06-18;3;0,09;App;Ramadhan
O05658;C0109;P039;2024-03-04;2;0,16;Website;12.12
O05659;C0248;P215;2024-11-23;1;0,05;App;12.12
O05660;C0241;P007;2024-11-23;1;0,14;Website;Ramadhan
O05661;C0910;P169;2024-04-10;3;0,32;Shopee;12.12
O05662;C0566;P289;2025-01-04;5;0,27;Website;12.12
O05663;C0462;P270;2024-03-17;3;0,05;App;11.11
O05664;C0395;P155;2025-01-05;2;0,29;Shopee;Ramadhan
O05665;C0746;P110;2024-03-27;1;0,35;Tokopedia;None
O05666;C0952;P012;2025-02-20;2;0,28;App;11.11
O05667;C0413;P103;2025-10-11;2;0,24;Tokopedia;11.11
O05668;C0389;P186;2024-06-10;4;0,36;Shopee;Ramadhan
O05669;C0392;P283;2024-06-05;4;0,07;Website;Ramadhan
O05670;C0289;P179;2025-07-24;4;0,35;Tokopedia;12.12
O05671;C0778;P194;2024-08-21;4;0,12;Shopee;11.11
O05672;C0902;P267;2025-08-12;2;0,31;Shopee;None
O05673;C0672;P091;2025-06-14;3;0,25;Tokopedia;None
O05674;C0352;P265;2025-10-26;5;0,03;App;None
O05675;C0617;P200;2024-04-30;5;0,23;Website;None
O05676;C0391;P281;2024-12-26;1;0,11;Website;None
O05677;C0036;P112;2025-09-22;4;0,21;Tokopedia;Ramadhan
O05678;C0694;P278;2024-01-24;3;0,39;Shopee;None
O05679;C0250;P007;2025-06-24;1;0,16;Website;11.11
O05680;C0427;P066;2024-05-17;4;0,39;Website;None
O05681;C0102;P247;2025-07-26;3;0,18;Website;None
O05682;C0904;P138;2024-10-01;3;0,38;Tokopedia;11.11
O05683;C0785;P025;2025-07-03;5;0,14;Shopee;11.11
O05684;C0054;P170;2025-08-12;1;0,06;App;12.12
O05685;C0291;P070;2024-10-07;1;0,26;Website;11.11
O05686;C0242;P167;2025-02-18;3;0,13;Tokopedia;11.11
O05687;C0194;P028;2024-03-12;4;0,18;Shopee;None
O05688;C0507;P102;2024-03-16;4;0,33;Website;Ramadhan
O05689;C0252;P215;2024-06-09;5;0,06;Shopee;Ramadhan
O05690;C0194;P122;2024-09-13;5;0,26;Shopee;11.11
O05691;C0328;P165;2024-07-02;5;0,38;Shopee;11.11
O05692;C0368;P030;2025-11-15;1;0,18;Shopee;12.12
O05693;C0999;P196;2025-12-16;1;0;Tokopedia;None
O05694;C0981;P066;2025-11-15;5;0,3;Shopee;11.11
O05695;C0417;P158;2024-11-18;1;0,06;Tokopedia;12.12
O05696;C0017;P117;2024-05-31;3;0,33;Tokopedia;11.11
O05697;C0772;P065;2025-02-11;1;0,07;Website;None
O05698;C0106;P076;2024-08-11;4;0,25;Tokopedia;Ramadhan
O05699;C0427;P142;2025-04-18;1;0,28;Website;12.12
O05700;C0446;P202;2024-08-12;2;0,2;Website;Ramadhan
O05701;C0243;P058;2024-01-24;5;0,12;Tokopedia;Ramadhan
O05702;C0560;P126;2025-08-17;3;0,29;App;11.11
O05703;C0227;P107;2024-04-18;5;0,31;Website;Ramadhan
O05704;C0750;P220;2024-01-09;4;0;Shopee;Ramadhan
O05705;C0372;P243;2025-05-30;2;0;Shopee;Ramadhan
O05706;C0761;P169;2024-08-29;2;0,17;App;12.12
O05707;C0294;P042;2024-02-09;5;0,26;Tokopedia;11.11
O05708;C0252;P165;2025-12-24;1;0,17;Website;12.12
O05709;C0326;P082;2025-07-24;4;0,06;App;None
O05710;C0165;P298;2025-03-31;4;0,12;Website;11.11
O05711;C0172;P080;2025-04-06;1;0,18;Shopee;11.11
O05712;C0724;P231;2025-10-02;5;0,37;Tokopedia;None
O05713;C0470;P062;2024-11-12;5;0,31;Website;11.11
O05714;C0259;P209;2024-07-20;3;0,18;Tokopedia;None
O05715;C0240;P176;2025-06-04;5;0,23;Website;12.12
O05716;C0846;P082;2025-02-20;5;0,01;Shopee;Ramadhan
O05717;C0366;P067;2024-05-10;5;0,35;App;None
O05718;C0359;P154;2025-01-26;5;0,38;Website;12.12
O05719;C0606;P094;2024-03-21;3;0,39;App;11.11
O05720;C0244;P227;2024-07-06;5;0,38;Website;11.11
O05721;C0580;P076;2024-09-01;3;0,21;App;11.11
O05722;C0104;P267;2025-06-08;3;0,34;App;None
O05723;C0244;P006;2025-06-27;5;0,32;Tokopedia;Ramadhan
O05724;C0972;P144;2025-02-09;5;0,08;Tokopedia;None
O05725;C0370;P033;2024-07-06;5;0,39;App;12.12
O05726;C0948;P278;2025-02-13;3;0,21;Tokopedia;12.12
