Order_ID;Courier;Shipping_Days;Status
O05480;SiCepat;8;Delivered
O05481;SiCepat;4;Delivered
O05482;AnterAja;3;Delivered
O05483;AnterAja;7;Late
O05484;J&T;5;Delivered
O05485;SiCepat;1;Delivered
O05486;SiCepat;9;Delivered
O05487;SiCepat;3;Delivered
O05488;SiCepat;5;Delivered
O05489;AnterAja;10;Delivered
O05490;JNE;5;Delivered
O05491;SiCepat;5;Delivered
O05492;SiCepat;5;Delivered
O05493;J&T;2;Delivered
O05494;J&T;7;Delivered
O05495;SiCepat;4;Delivered
O05496;SiCepat;7;Cancelled
O05497;J&T;7;Delivered
O05498;JNE;4;Delivered
O05499;AnterAja;4;Delivered
O05500;SiCepat;3;Returned
O05501;SiCepat;7;Delivered
O05502;JNE;4;Delivered
O05503;AnterAja;8;Delivered
O05504;JNE;4;Cancelled
O05505;SiCepat;6;Delivered
O05506;J&T;2;Delivered
O05507;SiCepat;2;Delivered
O05508;J&T;3;Delivered
O05509;AnterAja;3;Delivered
O05510;AnterAja;10;Delivered
O05511;JNE;5;Cancelled
O05512;JNE;8;Delivered
O05513;J&T;6;Delivered
O05514;SiCepat;6;Delivered
O05515;AnterAja;10;Delivered
O05516;J&T;7;Late
O05517;JNE;2;Delivered
O05518;AnterAja;9;Cancelled
O05519;JNE;1;Delivered
O05520;J&T;5;Delivered
O05521;SiCepat;1;Delivered
O05522;SiCepat;6;Delivered
O05523;JNE;7;Delivered
O05524;J&T;10;Delivered
O05525;JNE;9;Delivered
O05526;JNE;2;Returned
O05527;AnterAja;10;Delivered
O05528;JNE;3;Delivered
O05529;SiCepat;4;Delivered
O05530;SiCepat;9;Delivered
O05531;SiCepat;2;Delivered
O05532;JNE;9;Delivered
O05533;JNE;8;Delivered
O05534;J&T;8;Delivered
O05535;AnterAja;6;Delivered
O05536;J&T;4;Returned
O05537;J&T;8;Delivered
O05538;AnterAja;7;Cancelled
O05539;J&T;5;Delivered
O05540;SiCepat;10;Delivered
O05541;JNE;4;Delivered
O05542;JNE;8;Delivered
O05543;JNE;2;Delivered
O05544;AnterAja;5;Delivered
O05545;JNE;2;Late
O05546;JNE;3;Delivered
O05547;AnterAja;10;Delivered
O05548;SiCepat;1;Delivered
O05549;JNE;7;Delivered
O05550;JNE;7;Delivered
O05551;AnterAja;4;Delivered
O05552;J&T;7;Delivered
O05553;AnterAja;4;Delivered
O05554;JNE;4;Delivered
O05555;AnterAja;6;Delivered
O05556;SiCepat;10;Late
O05557;JNE;9;Delivered
O05558;J&T;10;Delivered
O05559;AnterAja;6;Delivered
O05560;SiCepat;10;Delivered
O05561;AnterAja;5;Delivered
O05562;J&T;2;Late
O05563;AnterAja;2;Delivered
O05564;J&T;3;Cancelled
O05565;AnterAja;5;Delivered
O05566;SiCepat;4;Cancelled
O05567;J&T;2;Delivered
O05568;AnterAja;7;Delivered
O05569;AnterAja;2;Delivered
O05570;JNE;1;Late
O05571;J&T;5;Delivered
O05572;JNE;10;Delivered
O05573;J&T;2;Delivered
O05574;AnterAja;1;Delivered
O05575;JNE;10;Delivered
O05576;AnterAja;4;Returned
O05577;J&T;2;Delivered
O05578;JNE;6;Delivered
O05579;AnterAja;3;Delivered
O05580;AnterAja;7;Delivered
O05581;JNE;6;Delivered
O05582;SiCepat;4;Delivered
O05583;SiCepat;2;Delivered
O05584;J&T;10;Delivered
O05585;AnterAja;3;Delivered
O05586;JNE;3;Delivered
O05587;J&T;2;Delivered
O05588;J&T;5;Delivered
O05589;AnterAja;3;Delivered
O05590;AnterAja;6;Delivered
O05591;SiCepat;6;Delivered
O05592;J&T;5;Delivered
O05593;J&T;1;Delivered
O05594;AnterAja;7;Delivered
O05595;SiCepat;2;Delivered
O05596;J&T;6;Delivered
O05597;AnterAja;1;Delivered
O05598;J&T;4;Delivered
O05599;J&T;5;Delivered
O05600;JNE;9;Delivered
O05601;J&T;4;Delivered
O05602;J&T;4;Delivered
O05603;AnterAja;9;Delivered
O05604;SiCepat;2;Late
O05605;AnterAja;4;Delivered
O05606;JNE;6;Late
O05607;JNE;8;Delivered
O05608;SiCepat;1;Delivered
O05609;J&T;8;Delivered
O05610;JNE;8;Delivered
O05611;JNE;1;Delivered
O05612;J&T;7;Late
O05613;SiCepat;2;Delivered
O05614;AnterAja;4;Delivered
O05615;AnterAja;4;Delivered
O05616;JNE;3;Delivered
O05617;JNE;4;Delivered
O05618;AnterAja;2;Late
O05619;SiCepat;5;Delivered
O05620;J&T;6;Delivered
O05621;J&T;8;Delivered
O05622;AnterAja;9;Delivered
O05623;J&T;4;Delivered
O05624;AnterAja;3;Delivered
O05625;JNE;4;Returned
O05626;J&T;10;Delivered
O05627;SiCepat;9;Delivered
O05628;SiCepat;3;Delivered
O05629;SiCepat;2;Returned
O05630;JNE;4;Delivered
O05631;SiCepat;5;Delivered
O05632;SiCepat;7;Delivered
O05633;J&T;7;Late
O05634;AnterAja;8;Delivered
O05635;J&T;7;Delivered
O05636;J&T;3;Late
O05637;SiCepat;6;Delivered
O05638;JNE;1;Delivered
O05639;JNE;3;Late
O05640;AnterAja;4;Delivered
O05641;J&T;10;Delivered
O05642;AnterAja;1;Delivered
O05643;AnterAja;10;Delivered
O05644;SiCepat;7;Late
O05645;J&T;6;Delivered
O05646;SiCepat;3;Delivered
O05647;SiCepat;2;Returned
O05648;JNE;1;Delivered
O05649;JNE;8;Late
O05650;JNE;1;Delivered
O05651;J&T;8;Delivered
O05652;J&T;6;Delivered
O05653;JNE;3;Delivered
O05654;JNE;1;Cancelled
O05655;AnterAja;9;Delivered
O05656;J&T;4;Delivered
O05657;SiCepat;2;Delivered
O05658;SiCepat;6;Delivered
O05659;J&T;7;Delivered
O05660;J&T;8;Delivered
O05661;AnterAja;10;Cancelled
O05662;SiCepat;3;Delivered
O05663;J&T;7;Delivered
O05664;AnterAja;7;Delivered
O05665;J&T;10;Delivered
O05666;JNE;2;Delivered
O05667;AnterAja;9;Delivered
O05668;JNE;5;Delivered
O05669;J&T;6;Late
O05670;J&T;6;Delivered
O05671;AnterAja;3;Delivered
O05672;SiCepat;7;Delivered
O05673;SiCepat;5;Delivered
O05674;JNE;2;Delivered
O05675;SiCepat;3;Delivered
O05676;AnterAja;1;Delivered
O05677;SiCepat;2;Delivered
O05678;JNE;6;Delivered
O05679;AnterAja;9;Delivered
O05680;SiCepat;5;Delivered
O05681;J&T;6;Delivered
O05682;J&T;1;Delivered
O05683;J&T;7;Delivered
O05684;JNE;7;Delivered
O05685;JNE;9;Late
O05686;AnterAja;5;Delivered
O05687;JNE;7;Returned
O05688;J&T;1;Delivered
O05689;SiCepat;5;Delivered
O05690;AnterAja;7;Delivered
O05691;J&T;6;Delivered
O05692;SiCepat;1;Delivered
O05693;J&T;10;Late
O05694;J&T;2;Delivered
O05695;J&T;1;Delivered
O05696;AnterAja;4;Delivered
O05697;JNE;10;Delivered
O05698;JNE;9;Returned
O05699;J&T;4;Delivered
O05700;JNE;9;Delivered
O05701;J&T;1;Delivered
O05702;JNE;1;Delivered
O05703;JNE;4;Delivered
O05704;AnterAja;6;Delivered
O05705;SiCepat;5;Late
O05706;JNE;10;Delivered
O05707;SiCepat;1;Delivered
O05708;J&T;5;Delivered
O05709;J&T;2;Delivered
O05710;JNE;4;Delivered
O05711;AnterAja;3;Delivered
O05712;J&T;1;Cancelled
O05713;AnterAja;2;Cancelled
O05714;JNE;4;Delivered
O05715;SiCepat;1;Delivered
O05716;JNE;3;Delivered
O05717;J&T;3;Delivered
O05718;JNE;7;Delivered
O05719;JNE;8;Delivered
O05720;AnterAja;4;Returned
O05721;J&T;8;Late
O05722;SiCepat;2;Delivered
O05723;SiCepat;10;Delivered
O05724;AnterAja;7;Delivered
O05725;SiCepat;1;Delivered
O05726;SiCepat;1;Delivered
O05727;SiCepat;1;Delivered
O05728;SiCepat;5;Cancelled
O05729;SiCepat;5;Delivered
O05730;J&T;10;Late
O05731;J&T;6;Delivered
O05732;JNE;8;Delivered
O05733;SiCepat;6;Returned
O05734;J&T;6;Delivered
O05735;JNE;7;Delivered
O05736;J&T;7;Delivered
O05737;J&T;6;Delivered
O05738;AnterAja;1;Delivered
O05739;SiCepat;5;Delivered
O05740;SiCepat;2;Delivered
O05741;SiCepat;8;Delivered
O05742;J&T;2;Delivered
O05743;J&T;10;Delivered
O05744;JNE;8;Delivered
O05745;J&T;2;Delivered
O05746;JNE;9;Delivered
O05747;SiCepat;1;Late
O05748;J&T;5;Delivered
O05749;J&T;5;Delivered
O05750;SiCepat;5;Cancelled
O05751;JNE;4;Delivered
O05752;SiCepat;8;Delivered
O05753;J&T;1;Delivered
O05754;SiCepat;3;Delivered
O05755;AnterAja;4;Delivered
O05756;JNE;5;Late
O05757;J&T;10;Cancelled
O05758;SiCepat;7;Late
O05759;SiCepat;7;Delivered
O05760;J&T;10;Delivered
O05761;JNE;9;Delivered
O05762;JNE;4;Delivered
O05763;J&T;9;Delivered
O05764;J&T;3;Delivered
O05765;JNE;5;Delivered
O05766;SiCepat;5;Delivered
O05767;J&T;5;Delivered
O05768;JNE;10;Delivered
O05769;J&T;8;Delivered
O05770;J&T;5;Delivered
O05771;JNE;5;Delivered
O05772;SiCepat;4;Delivered
O05773;JNE;2;Delivered
O05774;JNE;7;Returned
O05775;AnterAja;8;Delivered
O05776;SiCepat;2;Delivered
O05777;JNE;6;Delivered
O05778;JNE;9;Delivered
O05779;J&T;8;Delivered
O05780;SiCepat;7;Delivered
O05781;SiCepat;5;Delivered
O05782;SiCepat;10;Delivered
O05783;JNE;3;Delivered
O05784;AnterAja;7;Cancelled
O05785;JNE;9;Late
O05786;AnterAja;1;Delivered
O05787;AnterAja;4;Delivered
O05788;SiCepat;6;Delivered
O05789;JNE;8;Delivered
O05790;JNE;5;Delivered
O05791;AnterAja;3;Returned
O05792;J&T;7;Delivered
O05793;J&T;7;Delivered
O05794;AnterAja;1;Delivered
O05795;SiCepat;10;Delivered
O05796;JNE;5;Cancelled
O05797;J&T;6;Delivered
O05798;AnterAja;3;Delivered
O05799;J&T;1;Delivered
O05800;AnterAja;7;Delivered
O05801;SiCepat;2;Delivered
O05802;J&T;4;Late
O05803;SiCepat;4;Cancelled
O05804;J&T;7;Cancelled
O05805;AnterAja;8;Delivered
O05806;J&T;10;Delivered
O05807;AnterAja;9;Delivered
O05808;JNE;6;Delivered
O05809;JNE;6;Delivered
O05810;AnterAja;7;Delivered
O05811;SiCepat;8;Returned
O05812;JNE;2;Delivered
O05813;JNE;5;Delivered
O05814;AnterAja;9;Late
O05815;SiCepat;10;Delivered
O05816;JNE;10;Delivered
O05817;JNE;2;Delivered
O05818;SiCepat;3;Delivered
O05819;SiCepat;10;Delivered
O05820;AnterAja;4;Delivered
O05821;JNE;3;Delivered
O05822;SiCepat;10;Delivered
O05823;SiCepat;8;Delivered
O05824;SiCepat;6;Late
O05825;SiCepat;8;Delivered
O05826;AnterAja;6;Delivered
O05827;AnterAja;10;Delivered
O05828;JNE;6;Delivered
O05829;SiCepat;4;Delivered
O05830;J&T;6;Delivered
O05831;SiCepat;1;Delivered
O05832;AnterAja;9;Delivered
O05833;AnterAja;7;Delivered
O05834;JNE;8;Delivered
O05835;AnterAja;7;Delivered
O05836;J&T;6;Delivered
O05837;J&T;4;Delivered
O05838;J&T;9;Delivered
O05839;SiCepat;2;Delivered
O05840;J&T;8;Delivered
O05841;AnterAja;4;Delivered
O05842;AnterAja;2;Delivered
O05843;SiCepat;9;Delivered
O05844;J&T;4;Delivered
O05845;J&T;9;Delivered
O05846;SiCepat;1;Delivered
O05847;AnterAja;2;Delivered
O05848;SiCepat;10;Delivered
O05849;AnterAja;9;Delivered
O05850;J&T;4;Delivered
O05851;J&T;8;Delivered
O05852;JNE;4;Delivered
O05853;JNE;10;Delivered
O05854;AnterAja;5;Delivered
O05855;J&T;4;Delivered
O05856;J&T;4;Delivered
O05857;J&T;6;Cancelled
O05858;SiCepat;2;Delivered
O05859;JNE;10;Delivered
O05860;SiCepat;1;Delivered
O05861;JNE;6;Delivered
O05862;J&T;1;Delivered
O05863;JNE;6;Delivered
O05864;JNE;3;Delivered
O05865;SiCepat;5;Delivered
O05866;AnterAja;7;Delivered
O05867;JNE;1;Delivered
O05868;SiCepat;8;Cancelled
O05869;SiCepat;8;Delivered
O05870;J&T;4;Delivered
O05871;J&T;2;Delivered
O05872;JNE;7;Delivered
O05873;SiCepat;2;Delivered
O05874;J&T;10;Delivered
O05875;J&T;4;Delivered
O05876;AnterAja;7;Delivered
O05877;AnterAja;1;Delivered
O05878;SiCepat;1;Delivered
O05879;JNE;6;Delivered
O05880;SiCepat;3;Delivered
O05881;J&T;5;Delivered
O05882;AnterAja;2;Delivered
O05883;J&T;2;Delivered
O05884;SiCepat;2;Delivered
O05885;JNE;8;Delivered
O05886;AnterAja;1;Delivered
O05887;J&T;2;Delivered
O05888;SiCepat;7;Delivered
O05889;J&T;6;Delivered
O05890;JNE;3;Delivered
O05891;AnterAja;7;Late
O05892;J&T;1;Delivered
O05893;AnterAja;3;Delivered
O05894;J&T;4;Delivered
O05895;AnterAja;4;Delivered
O05896;SiCepat;5;Delivered
O05897;J&T;5;Late
O05898;JNE;10;Delivered
O05899;SiCepat;8;Delivered
O05900;JNE;9;Delivered
O05901;JNE;5;Delivered
O05902;SiCepat;8;Delivered
O05903;J&T;6;Delivered
O05904;AnterAja;6;Late
O05905;J&T;9;Delivered
O05906;J&T;1;Delivered
O05907;SiCepat;10;Delivered
O05908;SiCepat;10;Returned
O05909;SiCepat;5;Delivered
O05910;SiCepat;9;Cancelled
O05911;JNE;2;Delivered
O05912;SiCepat;2;Delivered
O05913;J&T;2;Delivered
O05914;AnterAja;7;Cancelled
O05915;SiCepat;7;Delivered
O05916;SiCepat;5;Cancelled
O05917;SiCepat;6;Delivered
O05918;SiCepat;2;Delivered
O05919;J&T;3;Returned
O05920;J&T;2;Delivered
O05921;J&T;2;Delivered
O05922;SiCepat;2;Delivered
O05923;SiCepat;5;Delivered
O05924;SiCepat;7;Delivered
O05925;J&T;6;Delivered
O05926;AnterAja;8;Delivered
O05927;SiCepat;3;Delivered
O05928;J&T;6;Delivered
O05929;AnterAja;7;Delivered
O05930;JNE;8;Delivered
O05931;SiCepat;6;Delivered
O05932;AnterAja;9;Delivered
O05933;JNE;8;Late
O05934;SiCepat;1;Delivered
O05935;J&T;3;Delivered
O05936;SiCepat;4;Delivered
O05937;AnterAja;2;Delivered
O05938;J&T;5;Delivered
O05939;JNE;4;Delivered
O05940;SiCepat;4;Delivered
O05941;SiCepat;7;Delivered
O05942;SiCepat;10;Delivered
O05943;JNE;10;Delivered
O05944;JNE;7;Cancelled
O05945;SiCepat;5;Cancelled
O05946;SiCepat;6;Delivered
O05947;J&T;7;Delivered
O05948;JNE;8;Delivered
O05949;J&T;5;Delivered
O05950;SiCepat;9;Delivered
O05951;J&T;8;Delivered
O05952;SiCepat;3;Delivered
O05953;SiCepat;4;Delivered
O05954;AnterAja;8;Delivered
O05955;JNE;1;Delivered
O05956;AnterAja;1;Delivered
O05957;JNE;6;Delivered
O05958;AnterAja;4;Cancelled
O05959;SiCepat;5;Delivered
O05960;SiCepat;7;Late
O05961;J&T;3;Delivered
O05962;SiCepat;10;Delivered
O05963;SiCepat;10;Delivered
O05964;AnterAja;8;Delivered
O05965;SiCepat;8;Late
O05966;AnterAja;4;Delivered
O05967;J&T;8;Delivered
O05968;AnterAja;8;Delivered
O05969;J&T;4;Late
O05970;AnterAja;8;Delivered
O05971;J&T;10;Delivered
O05972;J&T;8;Returned
O05973;JNE;3;Delivered
O05974;SiCepat;6;Late
O05975;JNE;3;Delivered
O05976;AnterAja;8;Delivered
O05977;SiCepat;7;Delivered
O05978;SiCepat;9;Cancelled
O05979;AnterAja;10;Delivered
O05980;JNE;10;Delivered
O05981;SiCepat;6;Delivered
O05982;AnterAja;2;Delivered
O05983;AnterAja;1;Delivered
O05984;J&T;1;Delivered
O05985;AnterAja;7;Delivered
O05986;SiCepat;8;Delivered
O05987;SiCepat;2;Delivered
O05988;J&T;4;Delivered
O05989;AnterAja;7;Delivered
O05990;J&T;4;Delivered
O05991;JNE;3;Delivered
O05992;AnterAja;10;Returned
O05993;JNE;10;Delivered
O05994;AnterAja;9;Delivered
O05995;JNE;2;Delivered
O05996;J&T;7;Delivered
O05997;AnterAja;4;Delivered
O05998;J&T;5;Delivered
O05999;AnterAja;10;Delivered
O06000;SiCepat;8;Delivered
O06001;J&T;5;Delivered
O06002;SiCepat;6;Delivered
O06003;AnterAja;9;Delivered
O06004;AnterAja;7;Late
O06005;JNE;8;Delivered
O06006;J&T;10;Delivered
O06007;SiCepat;4;Delivered
O06008;AnterAja;2;Delivered
O06009;SiCepat;2;Delivered
O06010;AnterAja;3;Returned
O06011;JNE;9;Delivered
O06012;JNE;2;Late
O06013;SiCepat;3;Delivered
O06014;SiCepat;6;Delivered
O06015;JNE;8;Delivered
O06016;JNE;9;Delivered
O06017;AnterAja;7;Delivered
O06018;J&T;7;Delivered
O06019;JNE;6;Delivered
O06020;SiCepat;2;Delivered
O06021;SiCepat;1;Delivered
O06022;J&T;7;Delivered
O06023;AnterAja;1;Delivered
O06024;J&T;7;Delivered
O06025;AnterAja;8;Delivered
O06026;J&T;6;Delivered
O06027;JNE;8;Delivered
O06028;AnterAja;2;Delivered
O06029;JNE;7;Returned
O06030;AnterAja;4;Late
O06031;J&T;1;Delivered
O06032;SiCepat;3;Delivered
O06033;JNE;3;Delivered
O06034;SiCepat;7;Delivered
O06035;AnterAja;4;Delivered
O06036;SiCepat;5;Cancelled
O06037;JNE;9;Late
O06038;JNE;1;Delivered
O06039;JNE;7;Delivered
O06040;SiCepat;6;Returned
O06041;JNE;4;Late
O06042;SiCepat;1;Late
O06043;SiCepat;1;Delivered
O06044;JNE;6;Delivered
O06045;AnterAja;7;Delivered
O06046;J&T;4;Cancelled
O06047;JNE;3;Delivered
O06048;AnterAja;7;Late
O06049;J&T;9;Delivered
O06050;J&T;2;Returned
O06051;AnterAja;6;Late
O06052;J&T;9;Delivered
O06053;AnterAja;7;Delivered
O06054;JNE;9;Delivered
O06055;SiCepat;9;Delivered
O06056;AnterAja;9;Delivered
O06057;SiCepat;7;Delivered
O06058;AnterAja;9;Delivered
O06059;SiCepat;2;Delivered
O06060;JNE;3;Delivered
O06061;J&T;4;Delivered
O06062;J&T;4;Delivered
O06063;SiCepat;9;Returned
O06064;SiCepat;3;Cancelled
O06065;SiCepat;2;Delivered
O06066;SiCepat;4;Returned
O06067;J&T;8;Delivered
O06068;AnterAja;2;Late
O06069;SiCepat;5;Cancelled
O06070;AnterAja;7;Delivered
O06071;SiCepat;3;Delivered
O06072;AnterAja;10;Delivered
O06073;AnterAja;4;Delivered
O06074;JNE;9;Delivered
O06075;SiCepat;2;Delivered
O06076;SiCepat;3;Delivered
O06077;AnterAja;8;Delivered
O06078;JNE;10;Delivered
O06079;J&T;9;Delivered
O06080;SiCepat;6;Delivered
O06081;SiCepat;4;Late
O06082;AnterAja;9;Delivered
O06083;AnterAja;7;Delivered
O06084;AnterAja;2;Late
O06085;J&T;7;Delivered
O06086;J&T;4;Late
O06087;SiCepat;4;Delivered
O06088;JNE;2;Late
O06089;AnterAja;9;Delivered
O06090;JNE;10;Delivered
O06091;J&T;10;Delivered
O06092;AnterAja;10;Delivered
O06093;AnterAja;6;Delivered
O06094;JNE;5;Delivered
O06095;J&T;8;Delivered
O06096;JNE;9;Delivered
O06097;JNE;1;Delivered
O06098;J&T;9;Delivered
O06099;JNE;1;Delivered
O06100;JNE;6;Delivered
O06101;AnterAja;4;Delivered
O06102;AnterAja;8;Delivered
O06103;AnterAja;10;Delivered
O06104;AnterAja;5;Delivered
O06105;AnterAja;10;Delivered
O06106;J&T;2;Delivered
O06107;SiCepat;2;Delivered
O06108;JNE;2;Delivered
O06109;JNE;9;Delivered
O06110;J&T;1;Delivered
O06111;JNE;8;Delivered
O06112;SiCepat;7;Delivered
O06113;SiCepat;1;Delivered
O06114;JNE;6;Delivered
O06115;J&T;4;Delivered
O06116;AnterAja;3;Delivered
O06117;SiCepat;3;Delivered
O06118;SiCepat;2;Cancelled
O06119;J&T;3;Late
O06120;AnterAja;7;Delivered
O06121;AnterAja;2;Delivered
O06122;AnterAja;2;Late
O06123;JNE;6;Delivered
O06124;J&T;2;Delivered
O06125;JNE;10;Delivered
O06126;JNE;5;Delivered
O06127;AnterAja;4;Delivered
O06128;JNE;3;Delivered
O06129;AnterAja;5;Delivered
O06130;JNE;7;Delivered
O06131;AnterAja;7;Delivered
O06132;JNE;6;Delivered
O06133;AnterAja;10;Delivered
O06134;AnterAja;8;Delivered
O06135;JNE;3;Delivered
O06136;AnterAja;5;Delivered
O06137;AnterAja;6;Delivered
O06138;SiCepat;1;Delivered
O06139;AnterAja;8;Delivered
O06140;J&T;2;Delivered
O06141;AnterAja;1;Cancelled
O06142;JNE;4;Delivered
O06143;SiCepat;4;Delivered
O06144;JNE;6;Delivered
O06145;J&T;2;Late
O06146;SiCepat;8;Delivered
O06147;SiCepat;2;Delivered
O06148;AnterAja;8;Delivered
O06149;AnterAja;5;Delivered
O06150;J&T;2;Delivered
O06151;SiCepat;1;Delivered
O06152;AnterAja;2;Delivered
O06153;SiCepat;4;Returned
O06154;SiCepat;4;Delivered
O06155;SiCepat;4;Delivered
O06156;AnterAja;4;Delivered
O06157;AnterAja;8;Delivered
O06158;JNE;6;Delivered
O06159;JNE;9;Delivered
O06160;J&T;9;Delivered
O06161;AnterAja;6;Delivered
O06162;J&T;9;Delivered
O06163;AnterAja;10;Delivered
O06164;J&T;1;Delivered
O06165;J&T;5;Delivered
O06166;SiCepat;1;Returned
O06167;J&T;6;Delivered
O06168;AnterAja;8;Late
O06169;J&T;4;Delivered
O06170;AnterAja;3;Delivered
O06171;SiCepat;6;Delivered
O06172;J&T;8;Delivered
O06173;AnterAja;6;Delivered
O06174;J&T;7;Delivered
O06175;SiCepat;5;Delivered
O06176;JNE;1;Delivered
O06177;AnterAja;5;Returned
O06178;JNE;4;Delivered
O06179;JNE;4;Delivered
O06180;J&T;6;Delivered
O06181;JNE;2;Delivered
O06182;AnterAja;2;Delivered
O06183;SiCepat;6;Cancelled
O06184;JNE;10;Delivered
O06185;AnterAja;7;Delivered
O06186;J&T;10;Delivered
O06187;SiCepat;5;Returned
O06188;AnterAja;5;Late
O06189;JNE;8;Delivered
O06190;AnterAja;1;Delivered
O06191;SiCepat;7;Delivered
O06192;J&T;8;Delivered
O06193;SiCepat;9;Delivered
O06194;AnterAja;5;Delivered
O06195;JNE;4;Late
O06196;AnterAja;7;Delivered
O06197;J&T;3;Delivered
O06198;JNE;10;Delivered
O06199;AnterAja;4;Delivered
O06200;AnterAja;7;Late
O06201;J&T;10;Delivered
O06202;J&T;2;Returned
O06203;SiCepat;1;Delivered
O06204;SiCepat;2;Delivered
O06205;JNE;1;Delivered
O06206;SiCepat;7;Late
O06207;SiCepat;8;Delivered
O06208;JNE;9;Delivered
O06209;JNE;8;Delivered
O06210;J&T;7;Delivered
O06211;JNE;2;Delivered
O06212;J&T;6;Delivered
O06213;J&T;7;Cancelled
O06214;SiCepat;7;Delivered
O06215;J&T;5;Delivered
O06216;SiCepat;7;Delivered
O06217;AnterAja;10;Delivered
O06218;JNE;10;Delivered
O06219;SiCepat;5;Delivered
O06220;JNE;4;Delivered
O06221;AnterAja;4;Delivered
O06222;SiCepat;7;Late
O06223;AnterAja;7;Delivered
O06224;J&T;9;Late
O06225;J&T;6;Delivered
O06226;J&T;5;Delivered
O06227;J&T;7;Delivered
O06228;J&T;3;Delivered
O06229;SiCepat;7;Delivered
O06230;JNE;10;Delivered
O06231;JNE;4;Delivered
O06232;SiCepat;2;Delivered
O06233;AnterAja;5;Delivered
O06234;JNE;4;Late
O06235;SiCepat;5;Delivered
O06236;AnterAja;3;Returned
O06237;AnterAja;10;Delivered
O06238;SiCepat;1;Delivered
O06239;AnterAja;4;Late
O06240;SiCepat;5;Delivered
O06241;JNE;8;Delivered
O06242;SiCepat;5;Delivered
O06243;J&T;3;Delivered
O06244;JNE;8;Delivered
O06245;AnterAja;10;Delivered
O06246;J&T;1;Delivered
O06247;SiCepat;8;Delivered
O06248;J&T;6;Late
O06249;JNE;8;Cancelled
O06250;J&T;8;Delivered
O06251;SiCepat;5;Delivered
O06252;JNE;6;Delivered
O06253;SiCepat;4;Delivered
O06254;J&T;7;Delivered
O06255;J&T;5;Delivered
O06256;SiCepat;4;Delivered
O06257;J&T;5;Delivered
O06258;SiCepat;10;Delivered
O06259;J&T;2;Delivered
O06260;J&T;3;Delivered
O06261;JNE;5;Delivered
O06262;JNE;10;Delivered
O06263;JNE;8;Delivered
O06264;J&T;6;Delivered
O06265;AnterAja;3;Delivered
O06266;J&T;6;Delivered
O06267;AnterAja;10;Delivered
O06268;SiCepat;4;Delivered
O06269;SiCepat;3;Delivered
O06270;JNE;2;Delivered
O06271;J&T;7;Delivered
O06272;SiCepat;3;Delivered
O06273;JNE;7;Delivered
O06274;JNE;2;Delivered
O06275;SiCepat;9;Late
O06276;SiCepat;10;Delivered
O06277;AnterAja;4;Delivered
O06278;SiCepat;4;Delivered
O06279;SiCepat;4;Delivered
O06280;SiCepat;10;Delivered
O06281;SiCepat;3;Late
O06282;JNE;9;Delivered
O06283;J&T;10;Delivered
O06284;J&T;2;Delivered
O06285;AnterAja;9;Late
O06286;JNE;5;Delivered
O06287;AnterAja;8;Delivered
O06288;JNE;4;Delivered
O06289;AnterAja;10;Delivered
O06290;AnterAja;9;Delivered
O06291;J&T;10;Returned
O06292;SiCepat;1;Delivered
O06293;AnterAja;3;Delivered
O06294;JNE;10;Cancelled
O06295;AnterAja;4;Delivered
O06296;SiCepat;1;Delivered
O06297;JNE;10;Delivered
O06298;JNE;5;Delivered
O06299;AnterAja;4;Delivered
O06300;AnterAja;10;Delivered
O06301;JNE;1;Delivered
O06302;AnterAja;4;Delivered
O06303;J&T;10;Delivered
O06304;JNE;7;Delivered
O06305;JNE;7;Delivered
O06306;J&T;6;Delivered
O06307;AnterAja;10;Delivered
O06308;SiCepat;2;Delivered
O06309;SiCepat;1;Delivered
O06310;JNE;7;Delivered
O06311;J&T;9;Delivered
O06312;AnterAja;7;Late
O06313;JNE;7;Delivered
O06314;SiCepat;7;Delivered
O06315;SiCepat;6;Returned
O06316;J&T;2;Delivered
O06317;J&T;3;Delivered
O06318;J&T;4;Delivered
O06319;SiCepat;9;Delivered
O06320;AnterAja;8;Delivered
O06321;SiCepat;6;Delivered
O06322;J&T;7;Delivered
O06323;J&T;8;Delivered
O06324;JNE;7;Delivered
O06325;J&T;3;Delivered
O06326;JNE;4;Cancelled
O06327;AnterAja;2;Delivered
O06328;J&T;5;Delivered
O06329;AnterAja;5;Delivered
O06330;SiCepat;9;Delivered
O06331;JNE;5;Late
O06332;AnterAja;4;Delivered
