Order_ID;Rating;Review_Type
O06323;5;Positive
O06324;1;Negative
O06325;5;Positive
O06326;1;Negative
O06327;2;Negative
O06328;5;Positive
O06329;2;Negative
O06330;2;Negative
O06331;1;Negative
O06332;3;Neutral
O06333;3;Neutral
O06334;2;Negative
O06335;4;Positive
O06336;5;Positive
O06337;3;Neutral
O06338;1;Negative
O06339;1;Negative
O06340;3;Neutral
O06341;2;Negative
O06342;5;Positive
O06343;4;Positive
O06344;4;Positive
O06345;5;Positive
O06346;2;Negative
O06347;4;Positive
O06348;5;Positive
O06349;2;Negative
O06350;3;Neutral
O06351;5;Positive
O06352;2;Negative
O06353;4;Positive
O06354;2;Negative
O06355;1;Negative
O06356;4;Positive
O06357;4;Positive
O06358;1;Negative
O06359;5;Positive
O06360;5;Positive
O06361;4;Positive
O06362;4;Positive
O06363;1;Negative
O06364;4;Positive
O06365;2;Negative
O06366;1;Negative
O06367;4;Positive
O06368;5;Positive
O06369;4;Positive
O06370;1;Negative
O06371;2;Negative
O06372;1;Negative
O06373;3;Neutral
O06374;3;Neutral
O06375;2;Negative
O06376;4;Positive
O06377;1;Negative
O06378;4;Positive
O06379;4;Positive
O06380;2;Negative
O06381;1;Negative
O06382;2;Negative
O06383;5;Positive
O06384;5;Positive
O06385;4;Positive
O06386;2;Negative
O06387;1;Negative
O06388;3;Neutral
O06389;3;Neutral
O06390;1;Negative
O06391;5;Positive
O06392;4;Positive
O06393;1;Negative
O06394;4;Positive
O06395;4;Positive
O06396;1;Negative
O06397;5;Positive
O06398;2;Negative
O06399;5;Positive
O06400;1;Negative
O06401;4;Positive
O06402;2;Negative
O06403;2;Negative
O06404;5;Positive
O06405;4;Positive
O06406;1;Negative
O06407;5;Positive
O06408;1;Negative
O06409;2;Negative
O06410;4;Positive
O06411;1;Negative
O06412;2;Negative
O06413;3;Neutral
O06414;4;Positive
O06415;3;Neutral
O06416;3;Neutral
O06417;5;Positive
O06418;3;Neutral
O06419;1;Negative
O06420;5;Positive
O06421;4;Positive
O06422;4;Positive
O06423;5;Positive
O06424;2;Negative
O06425;1;Negative
O06426;3;Neutral
O06427;5;Positive
O06428;3;Neutral
O06429;1;Negative
O06430;4;Positive
O06431;5;Positive
O06432;1;Negative
O06433;1;Negative
O06434;4;Positive
O06435;4;Positive
O06436;3;Neutral
O06437;5;Positive
O06438;3;Neutral
O06439;4;Positive
O06440;1;Negative
O06441;2;Negative
O06442;1;Negative
O06443;3;Neutral
O06444;5;Positive
O06445;4;Positive
O06446;1;Negative
O06447;4;Positive
O06448;1;Negative
O06449;5;Positive
O06450;5;Positive
O06451;3;Neutral
O06452;1;Negative
O06453;4;Positive
O06454;4;Positive
O06455;3;Neutral
O06456;5;Positive
O06457;3;Neutral
O06458;1;Negative
O06459;1;Negative
O06460;4;Positive
O06461;5;Positive
O06462;3;Neutral
O06463;5;Positive
O06464;4;Positive
O06465;2;Negative
O06466;5;Positive
O06467;4;Positive
O06468;5;Positive
O06469;2;Negative
O06470;2;Negative
O06471;3;Neutral
O06472;4;Positive
O06473;4;Positive
O06474;1;Negative
O06475;4;Positive
O06476;4;Positive
O06477;5;Positive
O06478;3;Neutral
O06479;5;Positive
O06480;2;Negative
O06481;1;Negative
O06482;3;Neutral
O06483;4;Positive
O06484;3;Neutral
O06485;1;Negative
O06486;3;Neutral
O06487;4;Positive
O06488;3;Neutral
O06489;5;Positive
O06490;2;Negative
O06491;4;Positive
O06492;5;Positive
O06493;3;Neutral
O06494;1;Negative
O06495;2;Negative
O06496;5;Positive
O06497;1;Negative
O06498;5;Positive
O06499;5;Positive
O06500;5;Positive
O06501;4;Positive
O06502;5;Positive
O06503;5;Positive
O06504;1;Negative
O06505;4;Positive
O06506;1;Negative
O06507;5;Positive
O06508;1;Negative
O06509;5;Positive
O06510;4;Positive
O06511;2;Negative
O06512;4;Positive
O06513;4;Positive
O06514;2;Negative
O06515;5;Positive
O06516;3;Neutral
O06517;5;Positive
O06518;2;Negative
O06519;3;Neutral
O06520;3;Neutral
O06521;4;Positive
O06522;3;Neutral
O06523;5;Positive
O06524;5;Positive
O06525;1;Negative
O06526;1;Negative
O06527;3;Neutral
O06528;3;Neutral
O06529;2;Negative
O06530;3;Neutral
O06531;2;Negative
O06532;1;Negative
O06533;3;Neutral
O06534;4;Positive
O06535;4;Positive
O06536;3;Neutral
O06537;2;Negative
O06538;4;Positive
O06539;3;Neutral
O06540;3;Neutral
O06541;3;Neutral
O06542;3;Neutral
O06543;4;Positive
O06544;4;Positive
O06545;3;Neutral
O06546;3;Neutral
O06547;4;Positive
O06548;1;Negative
O06549;1;Negative
O06550;2;Negative
O06551;3;Neutral
O06552;2;Negative
O06553;3;Neutral
O06554;4;Positive
O06555;5;Positive
O06556;3;Neutral
O06557;2;Negative
O06558;2;Negative
O06559;3;Neutral
O06560;2;Negative
O06561;1;Negative
O06562;1;Negative
O06563;1;Negative
O06564;5;Positive
O06565;4;Positive
O06566;2;Negative
O06567;2;Negative
O06568;1;Negative
O06569;5;Positive
O06570;5;Positive
O06571;3;Neutral
O06572;4;Positive
O06573;1;Negative
O06574;1;Negative
O06575;3;Neutral
O06576;5;Positive
O06577;2;Negative
O06578;4;Positive
O06579;5;Positive
O06580;2;Negative
O06581;4;Positive
O06582;5;Positive
O06583;1;Negative
O06584;5;Positive
O06585;3;Neutral
O06586;1;Negative
O06587;3;Neutral
O06588;4;Positive
O06589;4;Positive
O06590;4;Positive
O06591;3;Neutral
O06592;3;Neutral
O06593;3;Neutral
O06594;1;Negative
O06595;1;Negative
O06596;2;Negative
O06597;1;Negative
O06598;3;Neutral
O06599;5;Positive
O06600;5;Positive
O06601;4;Positive
O06602;5;Positive
O06603;2;Negative
O06604;3;Neutral
O06605;4;Positive
O06606;3;Neutral
O06607;3;Neutral
O06608;5;Positive
O06609;3;Neutral
O06610;1;Negative
O06611;2;Negative
O06612;4;Positive
O06613;4;Positive
O06614;5;Positive
O06615;1;Negative
O06616;3;Neutral
O06617;5;Positive
O06618;1;Negative
O06619;1;Negative
O06620;1;Negative
O06621;4;Positive
O06622;5;Positive
O06623;3;Neutral
O06624;1;Negative
O06625;3;Neutral
O06626;4;Positive
O06627;1;Negative
O06628;2;Negative
O06629;1;Negative
O06630;5;Positive
O06631;1;Negative
O06632;5;Positive
O06633;1;Negative
O06634;2;Negative
O06635;5;Positive
O06636;5;Positive
O06637;3;Neutral
O06638;3;Neutral
O06639;1;Negative
O06640;4;Positive
O06641;5;Positive
O06642;3;Neutral
O06643;4;Positive
O06644;3;Neutral
O06645;5;Positive
O06646;4;Positive
O06647;4;Positive
O06648;1;Negative
O06649;3;Neutral
O06650;4;Positive
O06651;3;Neutral
O06652;3;Neutral
O06653;2;Negative
O06654;3;Neutral
O06655;1;Negative
O06656;4;Positive
O06657;2;Negative
O06658;3;Neutral
O06659;2;Negative
O06660;3;Neutral
O06661;5;Positive
O06662;4;Positive
O06663;4;Positive
O06664;5;Positive
O06665;1;Negative
O06666;4;Positive
O06667;5;Positive
O06668;1;Negative
O06669;5;Positive
O06670;5;Positive
O06671;5;Positive
O06672;2;Negative
O06673;2;Negative
O06674;3;Neutral
O06675;1;Negative
O06676;1;Negative
O06677;2;Negative
O06678;3;Neutral
O06679;5;Positive
O06680;3;Neutral
O06681;3;Neutral
O06682;2;Negative
O06683;3;Neutral
O06684;2;Negative
O06685;2;Negative
O06686;4;Positive
O06687;2;Negative
O06688;1;Negative
O06689;2;Negative
O06690;3;Neutral
O06691;3;Neutral
O06692;2;Negative
O06693;1;Negative
O06694;4;Positive
O06695;4;Positive
O06696;2;Negative
O06697;5;Positive
O06698;1;Negative
O06699;4;Positive
O06700;1;Negative
O06701;4;Positive
O06702;3;Neutral
O06703;1;Negative
O06704;4;Positive
O06705;1;Negative
O06706;2;Negative
O06707;2;Negative
O06708;2;Negative
O06709;5;Positive
O06710;2;Negative
O06711;4;Positive
O06712;2;Negative
O06713;5;Positive
O06714;5;Positive
O06715;2;Negative
O06716;1;Negative
O06717;2;Negative
O06718;1;Negative
O06719;3;Neutral
O06720;1;Negative
O06721;3;Neutral
O06722;1;Negative
O06723;4;Positive
O06724;1;Negative
O06725;4;Positive
O06726;2;Negative
O06727;3;Neutral
O06728;2;Negative
O06729;2;Negative
O06730;1;Negative
O06731;1;Negative
O06732;1;Negative
O06733;5;Positive
O06734;1;Negative
O06735;3;Neutral
O06736;5;Positive
O06737;4;Positive
O06738;2;Negative
O06739;4;Positive
O06740;3;Neutral
O06741;5;Positive
O06742;2;Negative
O06743;1;Negative
O06744;4;Positive
O06745;1;Negative
O06746;5;Positive
O06747;2;Negative
O06748;3;Neutral
O06749;4;Positive
O06750;5;Positive
O06751;1;Negative
O06752;1;Negative
O06753;4;Positive
O06754;3;Neutral
O06755;1;Negative
O06756;5;Positive
O06757;4;Positive
O06758;2;Negative
O06759;4;Positive
O06760;3;Neutral
O06761;4;Positive
O06762;4;Positive
O06763;3;Neutral
O06764;5;Positive
O06765;3;Neutral
O06766;5;Positive
O06767;5;Positive
O06768;1;Negative
O06769;5;Positive
O06770;3;Neutral
O06771;3;Neutral
O06772;3;Neutral
O06773;1;Negative
O06774;2;Negative
O06775;1;Negative
O06776;3;Neutral
O06777;1;Negative
O06778;4;Positive
O06779;4;Positive
O06780;4;Positive
O06781;5;Positive
O06782;1;Negative
O06783;1;Negative
O06784;2;Negative
O06785;2;Negative
O06786;3;Neutral
O06787;5;Positive
O06788;1;Negative
O06789;1;Negative
O06790;1;Negative
O06791;4;Positive
O06792;4;Positive
O06793;3;Neutral
O06794;2;Negative
O06795;1;Negative
O06796;4;Positive
O06797;4;Positive
O06798;2;Negative
O06799;2;Negative
O06800;5;Positive
O06801;3;Neutral
O06802;1;Negative
O06803;2;Negative
O06804;2;Negative
O06805;5;Positive
O06806;1;Negative
O06807;4;Positive
O06808;2;Negative
O06809;4;Positive
O06810;4;Positive
O06811;5;Positive
O06812;3;Neutral
O06813;5;Positive
O06814;5;Positive
O06815;4;Positive
O06816;4;Positive
O06817;4;Positive
O06818;1;Negative
O06819;4;Positive
O06820;5;Positive
O06821;2;Negative
O06822;3;Neutral
O06823;2;Negative
O06824;3;Neutral
O06825;5;Positive
O06826;2;Negative
O06827;5;Positive
O06828;3;Neutral
O06829;1;Negative
O06830;3;Neutral
O06831;3;Neutral
O06832;5;Positive
O06833;4;Positive
O06834;5;Positive
O06835;5;Positive
O06836;3;Neutral
O06837;3;Neutral
O06838;5;Positive
O06839;4;Positive
O06840;4;Positive
O06841;2;Negative
O06842;5;Positive
O06843;1;Negative
O06844;5;Positive
O06845;4;Positive
O06846;1;Negative
O06847;2;Negative
O06848;4;Positive
O06849;3;Neutral
O06850;4;Positive
O06851;2;Negative
O06852;2;Negative
O06853;4;Positive
O06854;5;Positive
O06855;5;Positive
O06856;1;Negative
O06857;3;Neutral
O06858;3;Neutral
O06859;4;Positive
O06860;5;Positive
O06861;1;Negative
O06862;3;Neutral
O06863;4;Positive
O06864;2;Negative
O06865;3;Neutral
O06866;1;Negative
O06867;4;Positive
O06868;3;Neutral
O06869;5;Positive
O06870;2;Negative
O06871;2;Negative
O06872;1;Negative
O06873;1;Negative
O06874;3;Neutral
O06875;2;Negative
O06876;2;Negative
O06877;4;Positive
O06878;3;Neutral
O06879;3;Neutral
O06880;1;Negative
O06881;5;Positive
O06882;1;Negative
O06883;3;Neutral
O06884;1;Negative
O06885;1;Negative
O06886;2;Negative
O06887;3;Neutral
O06888;5;Positive
O06889;3;Neutral
O06890;3;Neutral
O06891;1;Negative
O06892;5;Positive
O06893;1;Negative
O06894;3;Neutral
O06895;2;Negative
O06896;3;Neutral
O06897;4;Positive
O06898;4;Positive
O06899;4;Positive
O06900;2;Negative
O06901;4;Positive
O06902;4;Positive
O06903;5;Positive
O06904;4;Positive
O06905;5;Positive
O06906;5;Positive
O06907;4;Positive
O06908;4;Positive
O06909;3;Neutral
O06910;3;Neutral
O06911;3;Neutral
O06912;2;Negative
O06913;5;Positive
O06914;5;Positive
O06915;1;Negative
O06916;4;Positive
O06917;3;Neutral
O06918;2;Negative
O06919;2;Negative
O06920;4;Positive
O06921;4;Positive
O06922;3;Neutral
O06923;2;Negative
O06924;1;Negative
O06925;2;Negative
O06926;3;Neutral
O06927;4;Positive
O06928;3;Neutral
O06929;4;Positive
O06930;3;Neutral
O06931;4;Positive
O06932;1;Negative
O06933;1;Negative
O06934;2;Negative
O06935;4;Positive
O06936;3;Neutral
O06937;3;Neutral
O06938;3;Neutral
O06939;5;Positive
O06940;4;Positive
O06941;2;Negative
O06942;1;Negative
O06943;1;Negative
O06944;5;Positive
O06945;5;Positive
O06946;4;Positive
O06947;2;Negative
O06948;5;Positive
O06949;5;Positive
O06950;4;Positive
O06951;4;Positive
O06952;4;Positive
O06953;2;Negative
O06954;4;Positive
O06955;2;Negative
O06956;3;Neutral
O06957;5;Positive
O06958;2;Negative
O06959;5;Positive
O06960;1;Negative
O06961;5;Positive
O06962;2;Negative
O06963;3;Neutral
O06964;2;Negative
O06965;3;Neutral
O06966;3;Neutral
O06967;3;Neutral
O06968;5;Positive
O06969;1;Negative
O06970;3;Neutral
O06971;4;Positive
O06972;2;Negative
O06973;5;Positive
O06974;4;Positive
O06975;1;Negative
O06976;3;Neutral
O06977;3;Neutral
O06978;4;Positive
O06979;2;Negative
O06980;3;Neutral
O06981;3;Neutral
O06982;3;Neutral
O06983;1;Negative
O06984;3;Neutral
O06985;2;Negative
O06986;2;Negative
O06987;2;Negative
O06988;3;Neutral
O06989;3;Neutral
O06990;4;Positive
O06991;2;Negative
O06992;5;Positive
O06993;1;Negative
O06994;5;Positive
O06995;1;Negative
O06996;4;Positive
O06997;1;Negative
O06998;1;Negative
O06999;5;Positive
O07000;2;Negative
O07001;4;Positive
O07002;3;Neutral
O07003;1;Negative
O07004;5;Positive
O07005;4;Positive
O07006;2;Negative
O07007;4;Positive
O07008;1;Negative
O07009;2;Negative
O07010;4;Positive
O07011;2;Negative
O07012;2;Negative
O07013;2;Negative
O07014;2;Negative
O07015;1;Negative
O07016;2;Negative
O07017;4;Positive
O07018;2;Negative
O07019;4;Positive
O07020;2;Negative
O07021;5;Positive
O07022;5;Positive
O07023;4;Positive
O07024;1;Negative
O07025;2;Negative
O07026;1;Negative
O07027;5;Positive
O07028;4;Positive
O07029;3;Neutral
O07030;1;Negative
O07031;4;Positive
O07032;1;Negative
O07033;5;Positive
O07034;4;Positive
O07035;1;Negative
O07036;4;Positive
O07037;5;Positive
O07038;4;Positive
O07039;2;Negative
O07040;2;Negative
O07041;1;Negative
O07042;5;Positive
O07043;1;Negative
O07044;2;Negative
O07045;2;Negative
O07046;3;Neutral
O07047;3;Neutral
O07048;3;Neutral
O07049;3;Neutral
O07050;3;Neutral
O07051;5;Positive
O07052;2;Negative
O07053;5;Positive
O07054;5;Positive
O07055;4;Positive
O07056;3;Neutral
O07057;5;Positive
O07058;1;Negative
O07059;4;Positive
O07060;5;Positive
O07061;3;Neutral
O07062;4;Positive
O07063;5;Positive
O07064;4;Positive
O07065;3;Neutral
O07066;2;Negative
O07067;3;Neutral
O07068;1;Negative
O07069;4;Positive
O07070;3;Neutral
O07071;2;Negative
O07072;4;Positive
O07073;2;Negative
O07074;3;Neutral
O07075;1;Negative
O07076;4;Positive
O07077;1;Negative
O07078;3;Neutral
O07079;5;Positive
O07080;2;Negative
O07081;1;Negative
O07082;2;Negative
O07083;1;Negative
O07084;3;Neutral
O07085;5;Positive
O07086;2;Negative
O07087;1;Negative
O07088;1;Negative
O07089;5;Positive
O07090;5;Positive
O07091;3;Neutral
O07092;5;Positive
O07093;1;Negative
O07094;5;Positive
O07095;4;Positive
O07096;2;Negative
O07097;4;Positive
O07098;3;Neutral
O07099;2;Negative
O07100;4;Positive
O07101;1;Negative
O07102;2;Negative
O07103;2;Negative
O07104;5;Positive
O07105;2;Negative
O07106;3;Neutral
O07107;1;Negative
O07108;2;Negative
O07109;1;Negative
O07110;5;Positive
O07111;3;Neutral
O07112;2;Negative
O07113;1;Negative
O07114;4;Positive
O07115;1;Negative
O07116;1;Negative
O07117;3;Neutral
O07118;2;Negative
O07119;4;Positive
O07120;4;Positive
O07121;5;Positive
O07122;4;Positive
O07123;5;Positive
O07124;5;Positive
O07125;3;Neutral
O07126;1;Negative
O07127;1;Negative
O07128;2;Negative
O07129;3;Neutral
O07130;2;Negative
O07131;5;Positive
O07132;4;Positive
O07133;3;Neutral
O07134;5;Positive
O07135;1;Negative
O07136;3;Neutral
O07137;4;Positive
O07138;3;Neutral
O07139;1;Negative
O07140;1;Negative
O07141;3;Neutral
O07142;2;Negative
O07143;5;Positive
O07144;1;Negative
O07145;5;Positive
O07146;2;Negative
O07147;3;Neutral
O07148;2;Negative
O07149;1;Negative
O07150;1;Negative
O07151;2;Negative
O07152;1;Negative
O07153;2;Negative
O07154;1;Negative
O07155;5;Positive
O07156;2;Negative
O07157;4;Positive
O07158;3;Neutral
O07159;3;Neutral
O07160;5;Positive
O07161;5;Positive
O07162;5;Positive
O07163;1;Negative
O07164;5;Positive
O07165;5;Positive
O07166;1;Negative
O07167;1;Negative
O07168;3;Neutral
O07169;2;Negative
O07170;4;Positive
O07171;3;Neutral
O07172;5;Positive
O07173;3;Neutral
O07174;4;Positive
O07175;4;Positive
O07176;5;Positive
O07177;4;Positive
O07178;1;Negative
O07179;5;Positive
O07180;4;Positive
O07181;1;Negative
O07182;1;Negative
O07183;3;Neutral
O07184;3;Neutral
O07185;3;Neutral
O07186;4;Positive
O07187;4;Positive
O07188;2;Negative
O07189;2;Negative
O07190;5;Positive
O07191;5;Positive
O07192;3;Neutral
O07193;3;Neutral
O07194;2;Negative
O07195;1;Negative
O07196;1;Negative
O07197;5;Positive
O07198;4;Positive
O07199;2;Negative
O07200;2;Negative
O07201;4;Positive
O07202;2;Negative
O07203;5;Positive
O07204;4;Positive
O07205;4;Positive
O07206;4;Positive
O07207;4;Positive
O07208;3;Neutral
O07209;4;Positive
O07210;5;Positive
O07211;3;Neutral
O07212;5;Positive
O07213;5;Positive
O07214;4;Positive
O07215;4;Positive
O07216;1;Negative
O07217;2;Negative
O07218;5;Positive
O07219;5;Positive
O07220;4;Positive
O07221;1;Negative
O07222;3;Neutral
O07223;2;Negative
O07224;1;Negative
O07225;2;Negative
O07226;2;Negative
O07227;5;Positive
O07228;2;Negative
O07229;4;Positive
O07230;5;Positive
O07231;5;Positive
O07232;1;Negative
O07233;5;Positive
O07234;4;Positive
O07235;3;Neutral
O07236;2;Negative
O07237;3;Neutral
O07238;4;Positive
O07239;2;Negative
O07240;3;Neutral
O07241;5;Positive
O07242;1;Negative
O07243;2;Negative
O07244;2;Negative
O07245;5;Positive
O07246;4;Positive
O07247;1;Negative
O07248;4;Positive
O07249;4;Positive
O07250;3;Neutral
O07251;1;Negative
O07252;1;Negative
O07253;5;Positive
O07254;4;Positive
O07255;3;Neutral
O07256;4;Positive
O07257;4;Positive
O07258;4;Positive
O07259;2;Negative
O07260;1;Negative
O07261;3;Neutral
O07262;1;Negative
O07263;2;Negative
O07264;2;Negative
O07265;3;Neutral
O07266;2;Negative
O07267;3;Neutral
O07268;2;Negative
O07269;2;Negative
O07270;4;Positive
O07271;4;Positive
O07272;1;Negative
O07273;4;Positive
O07274;4;Positive
O07275;3;Neutral
O07276;5;Positive
O07277;2;Negative
O07278;5;Positive
O07279;4;Positive
O07280;4;Positive
O07281;4;Positive
O07282;3;Neutral
O07283;2;Negative
O07284;1;Negative
O07285;2;Negative
O07286;2;Negative
O07287;4;Positive
O07288;1;Negative
O07289;2;Negative
O07290;4;Positive
O07291;4;Positive
O07292;1;Negative
O07293;4;Positive
O07294;4;Positive
O07295;1;Negative
O07296;1;Negative
O07297;4;Positive
O07298;4;Positive
O07299;4;Positive
O07300;1;Negative
O07301;5;Positive
O07302;1;Negative
O07303;3;Neutral
O07304;2;Negative
O07305;5;Positive
O07306;2;Negative
O07307;1;Negative
O07308;2;Negative
O07309;4;Positive
O07310;1;Negative
O07311;4;Positive
O07312;4;Positive
O07313;3;Neutral
O07314;2;Negative
O07315;5;Positive
O07316;1;Negative
O07317;1;Negative
O07318;3;Neutral
O07319;2;Negative
O07320;1;Negative
O07321;3;Neutral
O07322;2;Negative
O07323;2;Negative
O07324;1;Negative
O07325;4;Positive
O07326;2;Negative
O07327;1;Negative
O07328;5;Positive
O07329;2;Negative
O07330;3;Neutral
O07331;2;Negative
O07332;2;Negative
O07333;4;Positive
O07334;1;Negative
O07335;3;Neutral
O07336;3;Neutral
O07337;4;Positive
O07338;1;Negative
O07339;4;Positive
O07340;1;Negative
O07341;2;Negative
O07342;4;Positive
O07343;4;Positive
O07344;2;Negative
O07345;5;Positive
O07346;4;Positive
