Order_ID;Method;Status
O05825;QRIS;Paid
O05826;QRIS;Paid
O05827;Transfer;Paid
O05828;Transfer;Failed
O05829;QRIS;Paid
O05830;Transfer;Paid
O05831;Credit Card;Paid
O05832;Transfer;Failed
O05833;COD;Paid
O05834;COD;Failed
O05835;E-Wallet;Paid
O05836;QRIS;Paid
O05837;E-Wallet;Paid
O05838;QRIS;Paid
O05839;COD;Paid
O05840;COD;Failed
O05841;QRIS;Paid
O05842;QRIS;Paid
O05843;E-Wallet;Paid
O05844;Transfer;Paid
O05845;Credit Card;Failed
O05846;E-Wallet;Failed
O05847;Transfer;Paid
O05848;QRIS;Paid
O05849;COD;Paid
O05850;COD;Paid
O05851;Credit Card;Paid
O05852;Credit Card;Failed
O05853;COD;Failed
O05854;Credit Card;Paid
O05855;COD;Failed
O05856;QRIS;Failed
O05857;Credit Card;Paid
O05858;COD;Paid
O05859;QRIS;Paid
O05860;QRIS;Paid
O05861;Credit Card;Paid
O05862;E-Wallet;Paid
O05863;Transfer;Paid
O05864;COD;Failed
O05865;QRIS;Paid
O05866;Transfer;Paid
O05867;Credit Card;Paid
O05868;QRIS;Paid
O05869;E-Wallet;Paid
O05870;COD;Failed
O05871;COD;Failed
O05872;QRIS;Paid
O05873;E-Wallet;Failed
O05874;COD;Paid
O05875;E-Wallet;Paid
O05876;COD;Paid
O05877;E-Wallet;Failed
O05878;E-Wallet;Failed
O05879;Transfer;Paid
O05880;COD;Paid
O05881;Credit Card;Paid
O05882;E-Wallet;Paid
O05883;E-Wallet;Paid
O05884;Credit Card;Failed
O05885;Credit Card;Paid
O05886;COD;Paid
O05887;COD;Failed
O05888;Transfer;Failed
O05889;QRIS;Paid
O05890;Transfer;Paid
O05891;E-Wallet;Paid
O05892;COD;Paid
O05893;QRIS;Paid
O05894;QRIS;Paid
O05895;QRIS;Paid
O05896;Credit Card;Paid
O05897;QRIS;Paid
O05898;COD;Failed
O05899;Transfer;Paid
O05900;COD;Paid
O05901;Credit Card;Failed
O05902;QRIS;Paid
O05903;Credit Card;Paid
O05904;COD;Paid
O05905;E-Wallet;Paid
O05906;E-Wallet;Paid
O05907;COD;Paid
O05908;QRIS;Paid
O05909;QRIS;Paid
O05910;Credit Card;Paid
O05911;E-Wallet;Paid
O05912;E-Wallet;Paid
O05913;Credit Card;Failed
O05914;Transfer;Paid
O05915;E-Wallet;Failed
O05916;Credit Card;Paid
O05917;QRIS;Failed
O05918;Transfer;Paid
O05919;COD;Failed
O05920;QRIS;Paid
O05921;COD;Failed
O05922;Transfer;Paid
O05923;E-Wallet;Paid
O05924;E-Wallet;Failed
O05925;Credit Card;Failed
O05926;COD;Paid
O05927;Credit Card;Failed
O05928;E-Wallet;Paid
O05929;COD;Failed
O05930;Transfer;Paid
O05931;QRIS;Paid
O05932;Transfer;Paid
O05933;Credit Card;Paid
O05934;Transfer;Paid
O05935;Credit Card;Failed
O05936;COD;Paid
O05937;E-Wallet;Paid
O05938;COD;Paid
O05939;Credit Card;Paid
O05940;Transfer;Paid
O05941;Credit Card;Failed
O05942;Transfer;Failed
O05943;Credit Card;Paid
O05944;COD;Failed
O05945;Transfer;Paid
O05946;COD;Failed
O05947;E-Wallet;Paid
O05948;QRIS;Paid
O05949;Credit Card;Paid
O05950;Transfer;Failed
O05951;Transfer;Paid
O05952;Transfer;Failed
O05953;QRIS;Failed
O05954;QRIS;Failed
O05955;E-Wallet;Paid
O05956;Credit Card;Failed
O05957;Transfer;Paid
O05958;E-Wallet;Paid
O05959;Credit Card;Paid
O05960;COD;Paid
O05961;QRIS;Paid
O05962;E-Wallet;Paid
O05963;COD;Paid
O05964;Transfer;Paid
O05965;E-Wallet;Paid
O05966;COD;Paid
O05967;E-Wallet;Paid
O05968;Transfer;Paid
O05969;QRIS;Paid
O05970;QRIS;Paid
O05971;QRIS;Failed
O05972;COD;Failed
O05973;E-Wallet;Paid
O05974;QRIS;Failed
O05975;E-Wallet;Paid
O05976;E-Wallet;Paid
O05977;COD;Failed
O05978;COD;Paid
O05979;E-Wallet;Failed
O05980;COD;Paid
O05981;COD;Paid
O05982;Transfer;Paid
O05983;QRIS;Paid
O05984;Transfer;Paid
O05985;E-Wallet;Paid
O05986;QRIS;Paid
O05987;QRIS;Failed
O05988;E-Wallet;Failed
O05989;QRIS;Failed
O05990;E-Wallet;Paid
O05991;Credit Card;Paid
O05992;COD;Failed
O05993;QRIS;Paid
O05994;QRIS;Paid
O05995;QRIS;Paid
O05996;Credit Card;Failed
O05997;Credit Card;Paid
O05998;Credit Card;Paid
O05999;E-Wallet;Paid
O06000;QRIS;Paid
O06001;Credit Card;Paid
O06002;Credit Card;Failed
O06003;QRIS;Failed
O06004;QRIS;Failed
O06005;QRIS;Paid
O06006;COD;Failed
O06007;QRIS;Paid
O06008;COD;Paid
O06009;Transfer;Failed
O06010;Transfer;Paid
O06011;QRIS;Failed
O06012;Credit Card;Failed
O06013;E-Wallet;Paid
O06014;COD;Paid
O06015;COD;Paid
O06016;E-Wallet;Paid
O06017;QRIS;Paid
O06018;COD;Paid
O06019;Transfer;Paid
O06020;COD;Paid
O06021;E-Wallet;Paid
O06022;QRIS;Paid
O06023;E-Wallet;Paid
O06024;E-Wallet;Paid
O06025;COD;Failed
O06026;E-Wallet;Paid
O06027;E-Wallet;Paid
O06028;QRIS;Paid
O06029;Transfer;Paid
O06030;QRIS;Paid
O06031;COD;Paid
O06032;COD;Paid
O06033;Credit Card;Paid
O06034;COD;Paid
O06035;COD;Paid
O06036;E-Wallet;Paid
O06037;E-Wallet;Paid
O06038;Credit Card;Paid
O06039;QRIS;Paid
O06040;E-Wallet;Paid
O06041;E-Wallet;Failed
O06042;QRIS;Failed
O06043;COD;Failed
O06044;E-Wallet;Paid
O06045;Transfer;Paid
O06046;Credit Card;Paid
O06047;Transfer;Paid
O06048;COD;Paid
O06049;Transfer;Failed
O06050;Credit Card;Paid
O06051;E-Wallet;Failed
O06052;COD;Failed
O06053;E-Wallet;Paid
O06054;E-Wallet;Paid
O06055;COD;Paid
O06056;Credit Card;Failed
O06057;Credit Card;Paid
O06058;Transfer;Paid
O06059;QRIS;Failed
O06060;E-Wallet;Paid
O06061;COD;Failed
O06062;QRIS;Paid
O06063;Credit Card;Paid
O06064;COD;Paid
O06065;COD;Paid
O06066;QRIS;Paid
O06067;Credit Card;Failed
O06068;Credit Card;Paid
O06069;E-Wallet;Paid
O06070;QRIS;Paid
O06071;QRIS;Paid
O06072;QRIS;Paid
O06073;QRIS;Failed
O06074;Credit Card;Paid
O06075;COD;Paid
O06076;Credit Card;Failed
O06077;COD;Paid
O06078;QRIS;Paid
O06079;Credit Card;Paid
O06080;Credit Card;Paid
O06081;Credit Card;Paid
O06082;COD;Failed
O06083;Transfer;Paid
O06084;E-Wallet;Failed
O06085;E-Wallet;Paid
O06086;Transfer;Paid
O06087;E-Wallet;Paid
O06088;Credit Card;Paid
O06089;QRIS;Failed
O06090;E-Wallet;Failed
O06091;QRIS;Paid
O06092;E-Wallet;Failed
O06093;E-Wallet;Paid
O06094;E-Wallet;Paid
O06095;E-Wallet;Failed
O06096;Credit Card;Paid
O06097;QRIS;Failed
O06098;E-Wallet;Paid
O06099;E-Wallet;Paid
O06100;Transfer;Paid
O06101;COD;Paid
O06102;Credit Card;Paid
O06103;E-Wallet;Paid
O06104;Credit Card;Paid
O06105;Transfer;Paid
O06106;Credit Card;Failed
O06107;QRIS;Paid
O06108;COD;Failed
O06109;COD;Paid
O06110;COD;Paid
O06111;QRIS;Paid
O06112;COD;Failed
O06113;Transfer;Paid
O06114;E-Wallet;Paid
O06115;E-Wallet;Paid
O06116;COD;Paid
O06117;Credit Card;Paid
O06118;Credit Card;Paid
O06119;E-Wallet;Paid
O06120;QRIS;Paid
O06121;COD;Paid
O06122;QRIS;Failed
O06123;Credit Card;Paid
O06124;Credit Card;Paid
O06125;COD;Failed
O06126;COD;Paid
O06127;Transfer;Paid
O06128;Credit Card;Paid
O06129;COD;Paid
O06130;Credit Card;Failed
O06131;QRIS;Paid
O06132;E-Wallet;Paid
O06133;Credit Card;Paid
O06134;Credit Card;Paid
O06135;E-Wallet;Paid
O06136;COD;Paid
O06137;Credit Card;Paid
O06138;COD;Paid
O06139;QRIS;Paid
O06140;Credit Card;Paid
O06141;Transfer;Paid
O06142;Transfer;Failed
O06143;E-Wallet;Failed
O06144;Credit Card;Paid
O06145;Credit Card;Paid
O06146;COD;Paid
O06147;Transfer;Paid
O06148;COD;Paid
O06149;E-Wallet;Failed
O06150;COD;Paid
O06151;COD;Failed
O06152;QRIS;Failed
O06153;Credit Card;Failed
O06154;COD;Paid
O06155;Transfer;Failed
O06156;COD;Failed
O06157;Transfer;Paid
O06158;Credit Card;Paid
O06159;E-Wallet;Failed
O06160;COD;Paid
O06161;QRIS;Paid
O06162;Credit Card;Paid
O06163;Transfer;Failed
O06164;Transfer;Paid
O06165;QRIS;Paid
O06166;Transfer;Paid
O06167;QRIS;Failed
O06168;Credit Card;Paid
O06169;Credit Card;Paid
O06170;E-Wallet;Paid
O06171;COD;Paid
O06172;QRIS;Paid
O06173;COD;Paid
O06174;COD;Paid
O06175;QRIS;Paid
O06176;E-Wallet;Paid
O06177;QRIS;Failed
O06178;COD;Paid
O06179;Transfer;Paid
O06180;Transfer;Paid
O06181;Credit Card;Failed
O06182;Credit Card;Paid
O06183;COD;Paid
O06184;Transfer;Failed
O06185;Transfer;Failed
O06186;E-Wallet;Paid
O06187;COD;Paid
O06188;E-Wallet;Paid
O06189;E-Wallet;Failed
O06190;QRIS;Paid
O06191;Transfer;Paid
O06192;QRIS;Failed
O06193;COD;Failed
O06194;COD;Paid
O06195;Transfer;Paid
O06196;QRIS;Paid
O06197;E-Wallet;Failed
O06198;Transfer;Paid
O06199;COD;Paid
O06200;Transfer;Paid
O06201;Credit Card;Failed
O06202;COD;Failed
O06203;COD;Paid
O06204;QRIS;Paid
O06205;QRIS;Paid
O06206;Credit Card;Failed
O06207;QRIS;Failed
O06208;Credit Card;Paid
O06209;Transfer;Failed
O06210;Credit Card;Paid
O06211;Transfer;Paid
O06212;COD;Paid
O06213;COD;Paid
O06214;E-Wallet;Failed
O06215;Credit Card;Failed
O06216;E-Wallet;Paid
O06217;Transfer;Paid
O06218;E-Wallet;Paid
O06219;QRIS;Failed
O06220;Credit Card;Paid
O06221;E-Wallet;Paid
O06222;Transfer;Failed
O06223;Credit Card;Paid
O06224;E-Wallet;Failed
O06225;E-Wallet;Paid
O06226;E-Wallet;Paid
O06227;QRIS;Paid
O06228;Transfer;Failed
O06229;Transfer;Paid
O06230;Transfer;Paid
O06231;COD;Paid
O06232;QRIS;Paid
O06233;E-Wallet;Paid
O06234;Credit Card;Paid
O06235;COD;Failed
O06236;E-Wallet;Paid
O06237;COD;Paid
O06238;QRIS;Paid
O06239;Transfer;Paid
O06240;QRIS;Paid
O06241;QRIS;Paid
O06242;QRIS;Paid
O06243;Credit Card;Paid
O06244;COD;Paid
O06245;E-Wallet;Paid
O06246;QRIS;Paid
O06247;E-Wallet;Paid
O06248;COD;Paid
O06249;Credit Card;Paid
O06250;COD;Failed
O06251;Credit Card;Paid
O06252;Credit Card;Paid
O06253;Credit Card;Paid
O06254;Credit Card;Failed
O06255;Credit Card;Paid
O06256;COD;Failed
O06257;E-Wallet;Paid
O06258;E-Wallet;Paid
O06259;Credit Card;Paid
O06260;COD;Paid
O06261;COD;Paid
O06262;QRIS;Paid
O06263;Credit Card;Paid
O06264;QRIS;Paid
O06265;E-Wallet;Failed
O06266;COD;Paid
O06267;E-Wallet;Failed
O06268;COD;Paid
O06269;QRIS;Paid
O06270;E-Wallet;Paid
O06271;Credit Card;Failed
O06272;E-Wallet;Paid
O06273;QRIS;Failed
O06274;QRIS;Failed
O06275;COD;Failed
O06276;Credit Card;Paid
O06277;QRIS;Paid
O06278;Credit Card;Paid
O06279;E-Wallet;Failed
O06280;COD;Paid
O06281;E-Wallet;Paid
O06282;E-Wallet;Failed
O06283;Credit Card;Failed
O06284;COD;Paid
O06285;E-Wallet;Failed
O06286;QRIS;Paid
O06287;Credit Card;Paid
O06288;Credit Card;Paid
O06289;Transfer;Paid
O06290;QRIS;Paid
O06291;E-Wallet;Failed
O06292;QRIS;Failed
O06293;E-Wallet;Paid
O06294;E-Wallet;Failed
O06295;QRIS;Paid
O06296;Transfer;Paid
O06297;QRIS;Paid
O06298;COD;Failed
O06299;COD;Paid
O06300;QRIS;Paid
O06301;COD;Paid
O06302;QRIS;Failed
O06303;QRIS;Failed
O06304;Credit Card;Paid
O06305;Transfer;Paid
O06306;COD;Paid
O06307;COD;Paid
O06308;QRIS;Paid
O06309;Transfer;Paid
O06310;Credit Card;Paid
O06311;Credit Card;Paid
O06312;E-Wallet;Paid
O06313;Credit Card;Paid
O06314;Credit Card;Paid
O06315;COD;Paid
O06316;Transfer;Paid
O06317;Transfer;Paid
O06318;Transfer;Paid
O06319;Transfer;Paid
O06320;Transfer;Paid
O06321;QRIS;Failed
O06322;QRIS;Failed
O06323;Transfer;Paid
O06324;Credit Card;Paid
O06325;Transfer;Failed
O06326;QRIS;Paid
O06327;Transfer;Failed
O06328;QRIS;Paid
O06329;Credit Card;Paid
O06330;Transfer;Paid
O06331;E-Wallet;Paid
O06332;Transfer;Paid
O06333;E-Wallet;Paid
O06334;QRIS;Paid
O06335;Credit Card;Failed
O06336;QRIS;Failed
O06337;E-Wallet;Failed
O06338;Credit Card;Paid
O06339;QRIS;Paid
O06340;QRIS;Paid
O06341;Transfer;Paid
O06342;Credit Card;Failed
O06343;COD;Paid
O06344;QRIS;Paid
O06345;QRIS;Failed
O06346;E-Wallet;Paid
O06347;Transfer;Paid
O06348;COD;Paid
O06349;Credit Card;Paid
O06350;Credit Card;Paid
O06351;COD;Paid
O06352;Credit Card;Paid
O06353;COD;Paid
O06354;Credit Card;Failed
O06355;COD;Failed
O06356;Credit Card;Paid
O06357;Credit Card;Paid
O06358;COD;Failed
O06359;Credit Card;Paid
O06360;Transfer;Paid
O06361;QRIS;Paid
O06362;E-Wallet;Paid
O06363;Credit Card;Paid
O06364;Credit Card;Paid
O06365;E-Wallet;Paid
O06366;QRIS;Paid
O06367;E-Wallet;Failed
O06368;COD;Paid
O06369;E-Wallet;Paid
O06370;QRIS;Paid
O06371;QRIS;Paid
O06372;Transfer;Paid
O06373;E-Wallet;Failed
O06374;Credit Card;Paid
O06375;QRIS;Failed
O06376;Credit Card;Paid
O06377;Transfer;Paid
O06378;COD;Failed
O06379;Transfer;Paid
O06380;Transfer;Paid
O06381;QRIS;Paid
O06382;E-Wallet;Paid
O06383;QRIS;Paid
O06384;Credit Card;Paid
O06385;E-Wallet;Paid
O06386;Credit Card;Paid
O06387;Transfer;Paid
O06388;Transfer;Failed
O06389;Credit Card;Failed
O06390;QRIS;Paid
O06391;E-Wallet;Paid
O06392;QRIS;Paid
O06393;Credit Card;Paid
O06394;COD;Paid
O06395;Credit Card;Paid
O06396;Transfer;Paid
O06397;E-Wallet;Paid
O06398;QRIS;Paid
O06399;E-Wallet;Paid
O06400;E-Wallet;Paid
O06401;Transfer;Paid
O06402;Transfer;Failed
O06403;QRIS;Paid
O06404;Credit Card;Paid
O06405;Transfer;Failed
O06406;COD;Paid
O06407;Credit Card;Paid
O06408;E-Wallet;Paid
O06409;COD;Failed
O06410;Credit Card;Paid
O06411;Transfer;Paid
O06412;Transfer;Failed
O06413;Transfer;Failed
O06414;E-Wallet;Paid
O06415;Transfer;Paid
O06416;QRIS;Failed
O06417;QRIS;Failed
O06418;COD;Paid
O06419;QRIS;Paid
O06420;QRIS;Paid
O06421;Credit Card;Paid
O06422;QRIS;Paid
O06423;E-Wallet;Paid
O06424;QRIS;Paid
O06425;COD;Paid
O06426;Credit Card;Paid
O06427;QRIS;Paid
O06428;Transfer;Paid
O06429;Transfer;Failed
O06430;Transfer;Paid
O06431;QRIS;Paid
O06432;QRIS;Paid
O06433;QRIS;Paid
O06434;COD;Paid
O06435;Transfer;Paid
O06436;E-Wallet;Paid
O06437;QRIS;Paid
O06438;Transfer;Paid
O06439;Credit Card;Paid
O06440;COD;Failed
O06441;Transfer;Paid
O06442;E-Wallet;Paid
O06443;Transfer;Paid
O06444;E-Wallet;Paid
O06445;Transfer;Paid
O06446;E-Wallet;Paid
O06447;Transfer;Paid
O06448;Credit Card;Paid
O06449;E-Wallet;Paid
O06450;E-Wallet;Paid
O06451;COD;Paid
O06452;E-Wallet;Paid
O06453;E-Wallet;Paid
O06454;Credit Card;Paid
O06455;QRIS;Paid
O06456;COD;Paid
O06457;Credit Card;Paid
O06458;COD;Paid
O06459;E-Wallet;Paid
O06460;Transfer;Paid
O06461;Credit Card;Paid
O06462;Transfer;Paid
O06463;E-Wallet;Paid
O06464;E-Wallet;Paid
O06465;Credit Card;Paid
O06466;E-Wallet;Paid
O06467;QRIS;Paid
O06468;Transfer;Failed
O06469;COD;Paid
O06470;Credit Card;Failed
O06471;Transfer;Paid
O06472;COD;Paid
O06473;Transfer;Paid
O06474;COD;Paid
O06475;Credit Card;Failed
O06476;Transfer;Paid
O06477;COD;Paid
O06478;E-Wallet;Paid
O06479;Credit Card;Paid
O06480;E-Wallet;Paid
O06481;QRIS;Failed
O06482;COD;Failed
O06483;Transfer;Paid
O06484;COD;Failed
O06485;COD;Paid
O06486;COD;Paid
O06487;QRIS;Paid
O06488;Credit Card;Paid
O06489;E-Wallet;Paid
O06490;QRIS;Paid
O06491;QRIS;Paid
O06492;Credit Card;Paid
O06493;E-Wallet;Paid
O06494;QRIS;Paid
O06495;Credit Card;Failed
O06496;COD;Paid
O06497;Credit Card;Paid
O06498;QRIS;Paid
O06499;Credit Card;Paid
O06500;Transfer;Paid
O06501;COD;Paid
O06502;QRIS;Paid
O06503;Credit Card;Paid
O06504;Transfer;Paid
O06505;Transfer;Paid
O06506;QRIS;Paid
O06507;Transfer;Paid
O06508;Transfer;Paid
O06509;Credit Card;Failed
O06510;E-Wallet;Paid
O06511;COD;Failed
O06512;COD;Failed
O06513;E-Wallet;Paid
O06514;COD;Paid
O06515;Transfer;Paid
O06516;Transfer;Paid
O06517;E-Wallet;Failed
O06518;COD;Paid
O06519;QRIS;Paid
O06520;Transfer;Paid
O06521;Transfer;Paid
O06522;COD;Paid
O06523;Transfer;Failed
O06524;QRIS;Paid
O06525;E-Wallet;Paid
O06526;QRIS;Paid
O06527;E-Wallet;Paid
O06528;QRIS;Paid
O06529;E-Wallet;Failed
O06530;E-Wallet;Paid
O06531;E-Wallet;Paid
O06532;E-Wallet;Paid
O06533;Credit Card;Paid
O06534;Transfer;Failed
O06535;E-Wallet;Paid
O06536;Credit Card;Paid
O06537;QRIS;Paid
O06538;COD;Paid
O06539;Transfer;Paid
O06540;Transfer;Paid
O06541;Transfer;Failed
O06542;E-Wallet;Failed
O06543;COD;Paid
O06544;COD;Paid
O06545;QRIS;Paid
O06546;QRIS;Paid
O06547;E-Wallet;Paid
O06548;Credit Card;Failed
O06549;Transfer;Paid
O06550;Credit Card;Failed
O06551;E-Wallet;Paid
O06552;E-Wallet;Paid
O06553;QRIS;Failed
O06554;QRIS;Paid
O06555;QRIS;Paid
O06556;Transfer;Paid
O06557;Transfer;Paid
O06558;QRIS;Paid
O06559;QRIS;Paid
O06560;COD;Paid
O06561;Transfer;Paid
O06562;Credit Card;Failed
O06563;Transfer;Paid
O06564;Transfer;Paid
O06565;QRIS;Failed
O06566;Transfer;Paid
O06567;Transfer;Failed
O06568;QRIS;Paid
O06569;Transfer;Paid
O06570;Credit Card;Failed
O06571;E-Wallet;Paid
O06572;QRIS;Paid
O06573;Credit Card;Paid
O06574;COD;Paid
O06575;COD;Failed
O06576;QRIS;Paid
O06577;Transfer;Paid
O06578;Transfer;Paid
O06579;Transfer;Paid
O06580;QRIS;Failed
O06581;COD;Paid
O06582;Credit Card;Paid
O06583;Credit Card;Paid
O06584;Transfer;Paid
O06585;Transfer;Paid
O06586;Credit Card;Failed
O06587;COD;Failed
O06588;Transfer;Paid
O06589;Credit Card;Paid
O06590;Transfer;Paid
O06591;E-Wallet;Failed
O06592;COD;Failed
O06593;QRIS;Failed
O06594;E-Wallet;Paid
O06595;E-Wallet;Paid
O06596;Credit Card;Paid
O06597;QRIS;Failed
O06598;QRIS;Paid
O06599;E-Wallet;Paid
O06600;QRIS;Paid
O06601;QRIS;Paid
O06602;Transfer;Failed
O06603;E-Wallet;Paid
O06604;Credit Card;Failed
O06605;Transfer;Paid
O06606;COD;Paid
O06607;E-Wallet;Paid
O06608;COD;Paid
O06609;E-Wallet;Paid
O06610;COD;Paid
O06611;E-Wallet;Paid
O06612;QRIS;Paid
O06613;E-Wallet;Paid
O06614;QRIS;Paid
O06615;E-Wallet;Failed
O06616;E-Wallet;Paid
O06617;Credit Card;Failed
O06618;COD;Paid
O06619;Credit Card;Paid
O06620;E-Wallet;Paid
O06621;Transfer;Paid
O06622;COD;Paid
O06623;Credit Card;Paid
O06624;COD;Failed
O06625;QRIS;Paid
O06626;Transfer;Failed
O06627;E-Wallet;Paid
O06628;Transfer;Failed
O06629;COD;Failed
O06630;E-Wallet;Failed
O06631;Credit Card;Paid
O06632;QRIS;Failed
O06633;COD;Paid
O06634;E-Wallet;Paid
O06635;COD;Paid
O06636;QRIS;Paid
O06637;COD;Paid
O06638;E-Wallet;Paid
O06639;COD;Paid
O06640;Credit Card;Failed
O06641;COD;Paid
O06642;QRIS;Failed
O06643;Credit Card;Paid
O06644;Credit Card;Failed
O06645;E-Wallet;Failed
O06646;COD;Paid
O06647;QRIS;Paid
O06648;Transfer;Paid
O06649;COD;Paid
O06650;QRIS;Paid
O06651;QRIS;Paid
O06652;E-Wallet;Failed
O06653;Transfer;Paid
O06654;Credit Card;Paid
O06655;COD;Failed
O06656;QRIS;Paid
O06657;QRIS;Failed
O06658;Credit Card;Paid
O06659;COD;Paid
O06660;QRIS;Paid
O06661;E-Wallet;Paid
O06662;E-Wallet;Failed
O06663;Credit Card;Paid
O06664;E-Wallet;Paid
O06665;COD;Paid
O06666;COD;Paid
O06667;COD;Failed
O06668;E-Wallet;Failed
O06669;Credit Card;Paid
O06670;QRIS;Paid
O06671;E-Wallet;Paid
O06672;COD;Paid
O06673;COD;Paid
O06674;E-Wallet;Paid
O06675;Transfer;Paid
O06676;COD;Paid
O06677;QRIS;Paid
O06678;E-Wallet;Paid
O06679;QRIS;Paid
O06680;E-Wallet;Paid
O06681;Transfer;Paid
O06682;Transfer;Paid
O06683;Transfer;Failed
O06684;Transfer;Paid
O06685;Credit Card;Paid
O06686;E-Wallet;Paid
O06687;COD;Failed
O06688;QRIS;Paid
O06689;QRIS;Paid
O06690;Credit Card;Paid
O06691;COD;Failed
O06692;Transfer;Paid
O06693;QRIS;Paid
O06694;E-Wallet;Paid
O06695;COD;Paid
O06696;QRIS;Paid
O06697;QRIS;Paid
O06698;E-Wallet;Paid
O06699;QRIS;Failed
O06700;E-Wallet;Paid
O06701;QRIS;Paid
O06702;Credit Card;Paid
O06703;Credit Card;Paid
O06704;QRIS;Paid
O06705;E-Wallet;Paid
O06706;QRIS;Paid
O06707;Credit Card;Paid
O06708;COD;Paid
O06709;Transfer;Paid
O06710;QRIS;Paid
O06711;QRIS;Failed
O06712;Credit Card;Paid
O06713;E-Wallet;Failed
O06714;QRIS;Paid
O06715;E-Wallet;Paid
O06716;E-Wallet;Paid
O06717;E-Wallet;Failed
O06718;COD;Failed
O06719;QRIS;Failed
O06720;QRIS;Paid
O06721;QRIS;Paid
O06722;COD;Paid
O06723;Credit Card;Paid
O06724;Transfer;Paid
O06725;QRIS;Paid
O06726;COD;Failed
O06727;QRIS;Failed
O06728;Credit Card;Failed
O06729;COD;Paid
O06730;COD;Paid
O06731;QRIS;Paid
O06732;QRIS;Paid
O06733;Credit Card;Paid
O06734;Transfer;Paid
O06735;E-Wallet;Paid
O06736;COD;Paid
O06737;QRIS;Paid
O06738;Transfer;Paid
O06739;QRIS;Paid
O06740;Transfer;Paid
O06741;Transfer;Failed
O06742;QRIS;Failed
O06743;Credit Card;Paid
O06744;Transfer;Failed
O06745;Credit Card;Paid
O06746;Credit Card;Paid
O06747;COD;Paid
O06748;Transfer;Paid
O06749;COD;Paid
O06750;Transfer;Paid
O06751;COD;Paid
O06752;QRIS;Paid
O06753;COD;Paid
O06754;Transfer;Paid
O06755;E-Wallet;Failed
O06756;Transfer;Paid
O06757;Transfer;Paid
O06758;QRIS;Paid
O06759;Credit Card;Failed
O06760;Credit Card;Failed
O06761;COD;Paid
O06762;COD;Paid
O06763;Credit Card;Paid
O06764;E-Wallet;Paid
O06765;Transfer;Failed
O06766;Transfer;Failed
O06767;Credit Card;Paid
O06768;E-Wallet;Failed
O06769;Credit Card;Paid
O06770;COD;Paid
O06771;COD;Paid
O06772;Credit Card;Paid
O06773;QRIS;Paid
O06774;E-Wallet;Paid
O06775;Credit Card;Failed
O06776;Credit Card;Paid
O06777;Credit Card;Paid
O06778;Transfer;Paid
O06779;Credit Card;Paid
O06780;Transfer;Paid
O06781;Credit Card;Paid
O06782;Transfer;Failed
O06783;QRIS;Paid
O06784;QRIS;Paid
O06785;Transfer;Paid
O06786;COD;Failed
O06787;Credit Card;Failed
O06788;QRIS;Paid
O06789;E-Wallet;Paid
O06790;QRIS;Paid
O06791;QRIS;Failed
O06792;COD;Paid
O06793;E-Wallet;Paid
O06794;QRIS;Paid
O06795;COD;Paid
O06796;COD;Failed
O06797;Transfer;Failed
O06798;COD;Paid
O06799;E-Wallet;Failed
O06800;Credit Card;Failed
O06801;Credit Card;Paid
O06802;QRIS;Paid
O06803;Transfer;Failed
O06804;E-Wallet;Paid
O06805;E-Wallet;Failed
O06806;COD;Paid
O06807;E-Wallet;Failed
O06808;Transfer;Failed
O06809;Credit Card;Paid
O06810;QRIS;Paid
O06811;QRIS;Failed
O06812;Transfer;Failed
O06813;QRIS;Paid
O06814;Transfer;Paid
O06815;QRIS;Paid
O06816;Credit Card;Paid
O06817;Credit Card;Paid
O06818;QRIS;Paid
O06819;COD;Paid
O06820;Transfer;Paid
O06821;Transfer;Paid
O06822;COD;Failed
O06823;Transfer;Paid
O06824;COD;Paid
O06825;Credit Card;Paid
O06826;QRIS;Paid
O06827;COD;Failed
O06828;E-Wallet;Failed
O06829;Transfer;Failed
O06830;COD;Paid
O06831;E-Wallet;Paid
O06832;COD;Paid
O06833;Credit Card;Paid
O06834;Transfer;Failed
O06835;QRIS;Paid
O06836;QRIS;Paid
O06837;Transfer;Paid
O06838;Credit Card;Paid
O06839;E-Wallet;Paid
O06840;COD;Failed
O06841;Transfer;Failed
O06842;Transfer;Paid
O06843;E-Wallet;Failed
O06844;COD;Paid
O06845;Transfer;Paid
O06846;QRIS;Paid
O06847;E-Wallet;Paid
O06848;Credit Card;Failed
O06849;Credit Card;Paid
O06850;COD;Paid
O06851;Transfer;Failed
O06852;Credit Card;Paid
O06853;COD;Paid
O06854;Transfer;Paid
O06855;Credit Card;Paid
O06856;Credit Card;Paid
O06857;QRIS;Paid
O06858;COD;Failed
O06859;E-Wallet;Paid
O06860;COD;Paid
O06861;COD;Paid
O06862;Transfer;Paid
O06863;QRIS;Failed
O06864;Credit Card;Failed
O06865;COD;Failed
O06866;E-Wallet;Failed
O06867;Credit Card;Paid
O06868;E-Wallet;Failed
O06869;COD;Failed
O06870;E-Wallet;Paid
O06871;QRIS;Failed
O06872;Credit Card;Paid
O06873;QRIS;Paid
O06874;COD;Paid
O06875;E-Wallet;Paid
O06876;COD;Paid
O06877;COD;Failed
O06878;COD;Failed
O06879;E-Wallet;Paid
O06880;COD;Failed
O06881;COD;Paid
O06882;E-Wallet;Paid
O06883;COD;Paid
O06884;COD;Paid
O06885;COD;Paid
O06886;COD;Paid
